DIRECTED	paperref-cites
cat=NOTEXIST,EXIST:exists
77226	paperref:3811	|	paperref:5430	|	exists=EXIST:P=0.0,1.0
59919	paperref:5163	|	paperref:3135	|
77278	paperref:3352	|	paperref:5510	|	exists=EXIST:P=0.0,1.0
72657	paperref:3915	|	paperref:3310	|	exists=NOTEXIST:P=1.0,0.0
66788	paperref:5387	|	paperref:1506	|
70853	paperref:2460	|	paperref:688	|	exists=NOTEXIST:P=1.0,0.0
66060	paperref:3706	|	paperref:2949	|	exists=NOTEXIST:P=1.0,0.0
57697	paperref:3934	|	paperref:1447	|
72899	paperref:2147	|	paperref:5405	|	exists=NOTEXIST:P=1.0,0.0
59281	paperref:452	|	paperref:643	|	exists=EXIST:P=0.0,1.0
49989	paperref:4670	|	paperref:189	|	exists=NOTEXIST:P=1.0,0.0
59543	paperref:4618	|	paperref:4761	|	exists=EXIST:P=0.0,1.0
53996	paperref:4176	|	paperref:2955	|
70376	paperref:497	|	paperref:3124	|	exists=EXIST:P=0.0,1.0
74371	paperref:136	|	paperref:388	|	exists=EXIST:P=0.0,1.0
62409	paperref:1841	|	paperref:4696	|
53804	paperref:1938	|	paperref:3864	|	exists=EXIST:P=0.0,1.0
73517	paperref:327	|	paperref:307	|	exists=EXIST:P=0.0,1.0
55809	paperref:3255	|	paperref:1786	|
72820	paperref:2635	|	paperref:556	|	exists=EXIST:P=0.0,1.0
62259	paperref:2552	|	paperref:5019	|	exists=NOTEXIST:P=1.0,0.0
58060	paperref:3817	|	paperref:1149	|	exists=EXIST:P=0.0,1.0
54235	paperref:2644	|	paperref:606	|
61291	paperref:2476	|	paperref:4330	|	exists=NOTEXIST:P=1.0,0.0
71771	paperref:572	|	paperref:1432	|	exists=EXIST:P=0.0,1.0
61749	paperref:4253	|	paperref:3875	|	exists=EXIST:P=0.0,1.0
66655	paperref:3035	|	paperref:1109	|	exists=EXIST:P=0.0,1.0
70180	paperref:2763	|	paperref:1080	|
55997	paperref:3724	|	paperref:4965	|
62712	paperref:1765	|	paperref:988	|	exists=EXIST:P=0.0,1.0
64130	paperref:5623	|	paperref:5477	|	exists=EXIST:P=0.0,1.0
74459	paperref:754	|	paperref:1633	|
68869	paperref:2204	|	paperref:4949	|	exists=EXIST:P=0.0,1.0
69879	paperref:631	|	paperref:3846	|	exists=EXIST:P=0.0,1.0
76579	paperref:1405	|	paperref:3623	|	exists=EXIST:P=0.0,1.0
73434	paperref:968	|	paperref:4360	|	exists=EXIST:P=0.0,1.0
60459	paperref:184	|	paperref:1148	|	exists=EXIST:P=0.0,1.0
64564	paperref:2440	|	paperref:925	|	exists=EXIST:P=0.0,1.0
50612	paperref:3315	|	paperref:4600	|	exists=NOTEXIST:P=1.0,0.0
76837	paperref:1212	|	paperref:1457	|	exists=NOTEXIST:P=1.0,0.0
54980	paperref:4953	|	paperref:2988	|
63321	paperref:5223	|	paperref:609	|	exists=EXIST:P=0.0,1.0
53323	paperref:2048	|	paperref:2236	|	exists=NOTEXIST:P=1.0,0.0
76853	paperref:1998	|	paperref:5442	|	exists=EXIST:P=0.0,1.0
54756	paperref:1168	|	paperref:1635	|	exists=EXIST:P=0.0,1.0
72017	paperref:4405	|	paperref:3778	|	exists=EXIST:P=0.0,1.0
58450	paperref:3165	|	paperref:2659	|	exists=NOTEXIST:P=1.0,0.0
68630	paperref:5617	|	paperref:4821	|
73484	paperref:2860	|	paperref:1321	|	exists=NOTEXIST:P=1.0,0.0
75543	paperref:1135	|	paperref:3899	|	exists=EXIST:P=0.0,1.0
72094	paperref:5242	|	paperref:1713	|	exists=EXIST:P=0.0,1.0
56364	paperref:1962	|	paperref:3019	|
65201	paperref:5520	|	paperref:1196	|	exists=NOTEXIST:P=1.0,0.0
72800	paperref:5375	|	paperref:4428	|	exists=EXIST:P=0.0,1.0
55724	paperref:2047	|	paperref:1322	|	exists=EXIST:P=0.0,1.0
62945	paperref:1601	|	paperref:3241	|	exists=EXIST:P=0.0,1.0
67873	paperref:1496	|	paperref:4751	|	exists=EXIST:P=0.0,1.0
54577	paperref:2227	|	paperref:2058	|	exists=EXIST:P=0.0,1.0
50491	paperref:5564	|	paperref:2698	|	exists=NOTEXIST:P=1.0,0.0
76333	paperref:4564	|	paperref:563	|	exists=EXIST:P=0.0,1.0
53190	paperref:3448	|	paperref:2408	|	exists=EXIST:P=0.0,1.0
53535	paperref:5567	|	paperref:4257	|	exists=EXIST:P=0.0,1.0
54032	paperref:5172	|	paperref:1439	|	exists=NOTEXIST:P=1.0,0.0
56207	paperref:4370	|	paperref:4787	|	exists=EXIST:P=0.0,1.0
52430	paperref:4979	|	paperref:158	|	exists=EXIST:P=0.0,1.0
55343	paperref:4359	|	paperref:3980	|
58465	paperref:1734	|	paperref:3096	|	exists=NOTEXIST:P=1.0,0.0
73663	paperref:3856	|	paperref:755	|	exists=EXIST:P=0.0,1.0
77545	paperref:4213	|	paperref:528	|	exists=NOTEXIST:P=1.0,0.0
74277	paperref:2435	|	paperref:3765	|	exists=NOTEXIST:P=1.0,0.0
58883	paperref:3853	|	paperref:2007	|	exists=EXIST:P=0.0,1.0
75620	paperref:820	|	paperref:2111	|	exists=EXIST:P=0.0,1.0
64026	paperref:1591	|	paperref:880	|	exists=EXIST:P=0.0,1.0
77949	paperref:1966	|	paperref:1276	|	exists=EXIST:P=0.0,1.0
67889	paperref:1496	|	paperref:1491	|	exists=EXIST:P=0.0,1.0
60834	paperref:4378	|	paperref:5237	|	exists=EXIST:P=0.0,1.0
70916	paperref:3698	|	paperref:3829	|
60046	paperref:4530	|	paperref:2266	|	exists=EXIST:P=0.0,1.0
68519	paperref:1187	|	paperref:3421	|	exists=EXIST:P=0.0,1.0
53912	paperref:3391	|	paperref:4923	|	exists=EXIST:P=0.0,1.0
66414	paperref:2259	|	paperref:2023	|	exists=EXIST:P=0.0,1.0
74369	paperref:136	|	paperref:831	|	exists=EXIST:P=0.0,1.0
59169	paperref:3304	|	paperref:1640	|
73187	paperref:4555	|	paperref:4262	|
54061	paperref:3634	|	paperref:3662	|	exists=NOTEXIST:P=1.0,0.0
71388	paperref:3607	|	paperref:3735	|	exists=EXIST:P=0.0,1.0
76838	paperref:1212	|	paperref:1828	|	exists=EXIST:P=0.0,1.0
56841	paperref:5225	|	paperref:3874	|
62310	paperref:4491	|	paperref:4590	|	exists=EXIST:P=0.0,1.0
73007	paperref:1787	|	paperref:3012	|	exists=EXIST:P=0.0,1.0
55800	paperref:1511	|	paperref:982	|	exists=EXIST:P=0.0,1.0
68974	paperref:3459	|	paperref:2450	|
65686	paperref:4262	|	paperref:3869	|
57191	paperref:4344	|	paperref:2173	|	exists=EXIST:P=0.0,1.0
51175	paperref:4501	|	paperref:1558	|
77959	paperref:3823	|	paperref:3584	|	exists=EXIST:P=0.0,1.0
74943	paperref:2220	|	paperref:4691	|	exists=NOTEXIST:P=1.0,0.0
75306	paperref:632	|	paperref:82	|	exists=EXIST:P=0.0,1.0
71677	paperref:5143	|	paperref:5187	|
75194	paperref:2941	|	paperref:2544	|
77449	paperref:5326	|	paperref:1691	|
68282	paperref:3269	|	paperref:3561	|	exists=EXIST:P=0.0,1.0
51162	paperref:1074	|	paperref:2955	|
74838	paperref:51	|	paperref:2639	|	exists=NOTEXIST:P=1.0,0.0
71450	paperref:3773	|	paperref:4949	|	exists=EXIST:P=0.0,1.0
56421	paperref:1141	|	paperref:3711	|	exists=EXIST:P=0.0,1.0
52836	paperref:4758	|	paperref:3602	|	exists=NOTEXIST:P=1.0,0.0
73371	paperref:3998	|	paperref:5514	|	exists=NOTEXIST:P=1.0,0.0
75395	paperref:3608	|	paperref:3882	|
50504	paperref:816	|	paperref:3769	|	exists=NOTEXIST:P=1.0,0.0
65838	paperref:3543	|	paperref:4759	|	exists=EXIST:P=0.0,1.0
56510	paperref:921	|	paperref:4226	|
65617	paperref:3736	|	paperref:4326	|
53619	paperref:5612	|	paperref:4214	|	exists=NOTEXIST:P=1.0,0.0
72650	paperref:2056	|	paperref:3963	|	exists=EXIST:P=0.0,1.0
68143	paperref:70	|	paperref:4539	|	exists=EXIST:P=0.0,1.0
74206	paperref:5442	|	paperref:258	|	exists=EXIST:P=0.0,1.0
65071	paperref:512	|	paperref:3441	|	exists=EXIST:P=0.0,1.0
51922	paperref:1516	|	paperref:3372	|	exists=EXIST:P=0.0,1.0
52763	paperref:560	|	paperref:5333	|
63615	paperref:2022	|	paperref:3498	|
61941	paperref:3602	|	paperref:3276	|
56141	paperref:757	|	paperref:1637	|
62416	paperref:3181	|	paperref:2763	|	exists=NOTEXIST:P=1.0,0.0
76403	paperref:2387	|	paperref:3304	|	exists=NOTEXIST:P=1.0,0.0
75254	paperref:3872	|	paperref:611	|	exists=EXIST:P=0.0,1.0
60780	paperref:1401	|	paperref:4244	|
71420	paperref:2467	|	paperref:478	|	exists=NOTEXIST:P=1.0,0.0
49615	paperref:204	|	paperref:1486	|	exists=EXIST:P=0.0,1.0
75232	paperref:3872	|	paperref:2295	|	exists=EXIST:P=0.0,1.0
67379	paperref:1219	|	paperref:3829	|
60307	paperref:1888	|	paperref:1420	|	exists=EXIST:P=0.0,1.0
58476	paperref:1134	|	paperref:548	|
56525	paperref:5002	|	paperref:4894	|	exists=EXIST:P=0.0,1.0
67914	paperref:1167	|	paperref:2698	|	exists=EXIST:P=0.0,1.0
67112	paperref:940	|	paperref:4543	|	exists=EXIST:P=0.0,1.0
58960	paperref:2122	|	paperref:2848	|	exists=EXIST:P=0.0,1.0
59784	paperref:1826	|	paperref:4986	|	exists=NOTEXIST:P=1.0,0.0
75036	paperref:1847	|	paperref:4210	|	exists=NOTEXIST:P=1.0,0.0
72580	paperref:690	|	paperref:2807	|	exists=NOTEXIST:P=1.0,0.0
69342	paperref:4965	|	paperref:5212	|
63806	paperref:4192	|	paperref:5431	|	exists=EXIST:P=0.0,1.0
59990	paperref:2665	|	paperref:1408	|	exists=EXIST:P=0.0,1.0
53555	paperref:5567	|	paperref:2131	|	exists=EXIST:P=0.0,1.0
76279	paperref:4703	|	paperref:4654	|	exists=EXIST:P=0.0,1.0
53765	paperref:697	|	paperref:1912	|
59070	paperref:2536	|	paperref:4917	|	exists=NOTEXIST:P=1.0,0.0
58353	paperref:1943	|	paperref:4598	|	exists=EXIST:P=0.0,1.0
49299	paperref:1069	|	paperref:5039	|	exists=NOTEXIST:P=1.0,0.0
69119	paperref:1531	|	paperref:2195	|	exists=EXIST:P=0.0,1.0
70684	paperref:497	|	paperref:4244	|
75329	paperref:3231	|	paperref:2427	|
66950	paperref:3107	|	paperref:5328	|
73135	paperref:1170	|	paperref:2698	|	exists=EXIST:P=0.0,1.0
59942	paperref:5280	|	paperref:1301	|
70771	paperref:4335	|	paperref:4342	|	exists=EXIST:P=0.0,1.0
52213	paperref:4784	|	paperref:940	|
59201	paperref:4742	|	paperref:5010	|
66343	paperref:1298	|	paperref:3418	|	exists=EXIST:P=0.0,1.0
56006	paperref:2725	|	paperref:2185	|	exists=EXIST:P=0.0,1.0
72854	paperref:4769	|	paperref:3665	|	exists=NOTEXIST:P=1.0,0.0
77255	paperref:2168	|	paperref:4161	|
63523	paperref:1044	|	paperref:3163	|	exists=EXIST:P=0.0,1.0
64290	paperref:4828	|	paperref:3401	|	exists=EXIST:P=0.0,1.0
53574	paperref:2268	|	paperref:4978	|	exists=NOTEXIST:P=1.0,0.0
52868	paperref:3134	|	paperref:3141	|	exists=EXIST:P=0.0,1.0
64200	paperref:941	|	paperref:3619	|
73821	paperref:2381	|	paperref:3667	|	exists=EXIST:P=0.0,1.0
73106	paperref:4541	|	paperref:457	|	exists=EXIST:P=0.0,1.0
54866	paperref:2534	|	paperref:3076	|
62484	paperref:4018	|	paperref:5126	|	exists=NOTEXIST:P=1.0,0.0
58719	paperref:3073	|	paperref:4758	|	exists=EXIST:P=0.0,1.0
51397	paperref:2383	|	paperref:3638	|	exists=EXIST:P=0.0,1.0
59427	paperref:5267	|	paperref:3079	|	exists=EXIST:P=0.0,1.0
52488	paperref:633	|	paperref:83	|	exists=EXIST:P=0.0,1.0
74870	paperref:113	|	paperref:1345	|	exists=EXIST:P=0.0,1.0
76767	paperref:270	|	paperref:5033	|	exists=EXIST:P=0.0,1.0
67290	paperref:3237	|	paperref:5481	|	exists=EXIST:P=0.0,1.0
50513	paperref:4187	|	paperref:4335	|	exists=NOTEXIST:P=1.0,0.0
71125	paperref:5178	|	paperref:2287	|
69803	paperref:5486	|	paperref:4152	|	exists=EXIST:P=0.0,1.0
57672	paperref:1499	|	paperref:3901	|
63733	paperref:2587	|	paperref:5082	|
64545	paperref:4975	|	paperref:2903	|	exists=NOTEXIST:P=1.0,0.0
57430	paperref:2086	|	paperref:1879	|
75465	paperref:3992	|	paperref:4152	|	exists=EXIST:P=0.0,1.0
62007	paperref:4102	|	paperref:544	|
52498	paperref:633	|	paperref:3828	|	exists=EXIST:P=0.0,1.0
52668	paperref:4543	|	paperref:3619	|	exists=EXIST:P=0.0,1.0
73733	paperref:2381	|	paperref:3329	|
67314	paperref:1219	|	paperref:1940	|	exists=EXIST:P=0.0,1.0
55492	paperref:389	|	paperref:2591	|
72451	paperref:5120	|	paperref:1641	|
75868	paperref:472	|	paperref:668	|
54975	paperref:4953	|	paperref:2987	|	exists=EXIST:P=0.0,1.0
76812	paperref:2874	|	paperref:2608	|	exists=EXIST:P=0.0,1.0
75529	paperref:1135	|	paperref:455	|	exists=EXIST:P=0.0,1.0
56273	paperref:4783	|	paperref:1138	|	exists=EXIST:P=0.0,1.0
74245	paperref:1983	|	paperref:3417	|	exists=EXIST:P=0.0,1.0
49894	paperref:4437	|	paperref:1569	|	exists=EXIST:P=0.0,1.0
58871	paperref:3500	|	paperref:2022	|	exists=NOTEXIST:P=1.0,0.0
65367	paperref:1252	|	paperref:3870	|	exists=EXIST:P=0.0,1.0
58466	paperref:1734	|	paperref:3325	|	exists=EXIST:P=0.0,1.0
63966	paperref:3871	|	paperref:754	|	exists=EXIST:P=0.0,1.0
71050	paperref:3108	|	paperref:3837	|	exists=EXIST:P=0.0,1.0
52699	paperref:2628	|	paperref:5429	|	exists=NOTEXIST:P=1.0,0.0
51685	paperref:5634	|	paperref:4892	|
59408	paperref:161	|	paperref:4541	|	exists=NOTEXIST:P=1.0,0.0
68340	paperref:2967	|	paperref:1852	|	exists=NOTEXIST:P=1.0,0.0
49270	paperref:363	|	paperref:4939	|	exists=EXIST:P=0.0,1.0
73539	paperref:4084	|	paperref:953	|
49256	paperref:1495	|	paperref:2327	|
78086	paperref:4866	|	paperref:5068	|	exists=NOTEXIST:P=1.0,0.0
68560	paperref:2934	|	paperref:3686	|	exists=EXIST:P=0.0,1.0
54070	paperref:3583	|	paperref:1845	|
56484	paperref:4242	|	paperref:552	|	exists=EXIST:P=0.0,1.0
64801	paperref:5247	|	paperref:5493	|	exists=NOTEXIST:P=1.0,0.0
63961	paperref:3871	|	paperref:4260	|	exists=EXIST:P=0.0,1.0
75085	paperref:1738	|	paperref:2888	|	exists=NOTEXIST:P=1.0,0.0
62054	paperref:176	|	paperref:5458	|	exists=EXIST:P=0.0,1.0
77118	paperref:1708	|	paperref:598	|	exists=EXIST:P=0.0,1.0
49367	paperref:4244	|	paperref:3907	|	exists=EXIST:P=0.0,1.0
56529	paperref:4159	|	paperref:4710	|	exists=EXIST:P=0.0,1.0
63576	paperref:513	|	paperref:1145	|	exists=EXIST:P=0.0,1.0
77185	paperref:4925	|	paperref:5077	|	exists=NOTEXIST:P=1.0,0.0
71455	paperref:3773	|	paperref:2348	|	exists=EXIST:P=0.0,1.0
58851	paperref:4142	|	paperref:2753	|	exists=NOTEXIST:P=1.0,0.0
54293	paperref:5054	|	paperref:4749	|	exists=EXIST:P=0.0,1.0
74998	paperref:1304	|	paperref:3248	|
50377	paperref:4210	|	paperref:3918	|	exists=NOTEXIST:P=1.0,0.0
65649	paperref:4073	|	paperref:5515	|	exists=NOTEXIST:P=1.0,0.0
54174	paperref:2945	|	paperref:5471	|	exists=NOTEXIST:P=1.0,0.0
55258	paperref:1997	|	paperref:2947	|
73457	paperref:2860	|	paperref:4500	|
70551	paperref:497	|	paperref:2698	|	exists=EXIST:P=0.0,1.0
64326	paperref:5497	|	paperref:3200	|
52722	paperref:920	|	paperref:4222	|	exists=EXIST:P=0.0,1.0
71067	paperref:2279	|	paperref:1039	|
52519	paperref:1275	|	paperref:3402	|	exists=NOTEXIST:P=1.0,0.0
60295	paperref:1888	|	paperref:2779	|
69437	paperref:4766	|	paperref:129	|	exists=NOTEXIST:P=1.0,0.0
50693	paperref:4257	|	paperref:3869	|
62619	paperref:1160	|	paperref:4377	|	exists=NOTEXIST:P=1.0,0.0
54698	paperref:2851	|	paperref:306	|	exists=EXIST:P=0.0,1.0
69271	paperref:1984	|	paperref:2089	|	exists=NOTEXIST:P=1.0,0.0
74624	paperref:2686	|	paperref:3492	|	exists=EXIST:P=0.0,1.0
69147	paperref:1531	|	paperref:1486	|
57607	paperref:877	|	paperref:740	|	exists=EXIST:P=0.0,1.0
73101	paperref:4541	|	paperref:453	|	exists=EXIST:P=0.0,1.0
70392	paperref:497	|	paperref:3494	|	exists=EXIST:P=0.0,1.0
60319	paperref:2959	|	paperref:4571	|	exists=NOTEXIST:P=1.0,0.0
64855	paperref:334	|	paperref:4597	|	exists=EXIST:P=0.0,1.0
52751	paperref:2222	|	paperref:2193	|	exists=NOTEXIST:P=1.0,0.0
60768	paperref:1401	|	paperref:543	|
49596	paperref:4162	|	paperref:2167	|	exists=EXIST:P=0.0,1.0
72346	paperref:823	|	paperref:2108	|
57595	paperref:2037	|	paperref:4058	|	exists=EXIST:P=0.0,1.0
56334	paperref:825	|	paperref:302	|
77856	paperref:2395	|	paperref:3108	|	exists=EXIST:P=0.0,1.0
78072	paperref:392	|	paperref:5498	|	exists=NOTEXIST:P=1.0,0.0
76176	paperref:264	|	paperref:3417	|
61261	paperref:2494	|	paperref:3578	|
70095	paperref:4856	|	paperref:4703	|	exists=EXIST:P=0.0,1.0
75591	paperref:4768	|	paperref:3805	|	exists=EXIST:P=0.0,1.0
58857	paperref:3212	|	paperref:2154	|	exists=EXIST:P=0.0,1.0
66490	paperref:3466	|	paperref:3637	|
61398	paperref:3648	|	paperref:3813	|
63544	paperref:3200	|	paperref:471	|
64841	paperref:1611	|	paperref:4272	|	exists=EXIST:P=0.0,1.0
50228	paperref:2127	|	paperref:927	|
73876	paperref:2381	|	paperref:1055	|	exists=EXIST:P=0.0,1.0
71399	paperref:89	|	paperref:2573	|
71169	paperref:3780	|	paperref:2416	|	exists=NOTEXIST:P=1.0,0.0
52972	paperref:2380	|	paperref:1766	|	exists=EXIST:P=0.0,1.0
66321	paperref:3552	|	paperref:5211	|	exists=EXIST:P=0.0,1.0
49863	paperref:4847	|	paperref:4056	|	exists=EXIST:P=0.0,1.0
66924	paperref:919	|	paperref:4224	|	exists=EXIST:P=0.0,1.0
59460	paperref:4316	|	paperref:1982	|	exists=EXIST:P=0.0,1.0
66302	paperref:1387	|	paperref:5040	|	exists=NOTEXIST:P=1.0,0.0
49713	paperref:3555	|	paperref:1981	|	exists=NOTEXIST:P=1.0,0.0
58824	paperref:3110	|	paperref:2	|
64579	paperref:2924	|	paperref:1909	|	exists=EXIST:P=0.0,1.0
77929	paperref:2837	|	paperref:626	|
75885	paperref:205	|	paperref:3398	|	exists=EXIST:P=0.0,1.0
77518	paperref:3931	|	paperref:4124	|	exists=NOTEXIST:P=1.0,0.0
77274	paperref:4188	|	paperref:2303	|	exists=NOTEXIST:P=1.0,0.0
67300	paperref:1219	|	paperref:2700	|
65800	paperref:362	|	paperref:2239	|	exists=EXIST:P=0.0,1.0
63111	paperref:297	|	paperref:1367	|
50789	paperref:3626	|	paperref:2342	|	exists=EXIST:P=0.0,1.0
52926	paperref:203	|	paperref:3402	|
73925	paperref:206	|	paperref:3493	|	exists=EXIST:P=0.0,1.0
56115	paperref:2624	|	paperref:5389	|	exists=EXIST:P=0.0,1.0
72494	paperref:1137	|	paperref:4247	|
75898	paperref:205	|	paperref:3010	|	exists=NOTEXIST:P=1.0,0.0
57622	paperref:1619	|	paperref:1299	|	exists=EXIST:P=0.0,1.0
72435	paperref:2791	|	paperref:853	|
67070	paperref:2364	|	paperref:2262	|
70547	paperref:497	|	paperref:1581	|	exists=EXIST:P=0.0,1.0
59751	paperref:5	|	paperref:4076	|
49276	paperref:1835	|	paperref:3066	|	exists=NOTEXIST:P=1.0,0.0
74807	paperref:2813	|	paperref:4230	|	exists=EXIST:P=0.0,1.0
55692	paperref:5379	|	paperref:1366	|
56812	paperref:1396	|	paperref:1278	|	exists=NOTEXIST:P=1.0,0.0
56874	paperref:5225	|	paperref:3870	|	exists=EXIST:P=0.0,1.0
78089	paperref:3578	|	paperref:1588	|	exists=EXIST:P=0.0,1.0
69229	paperref:2323	|	paperref:507	|	exists=NOTEXIST:P=1.0,0.0
57436	paperref:2216	|	paperref:4948	|	exists=EXIST:P=0.0,1.0
67015	paperref:369	|	paperref:2682	|	exists=EXIST:P=0.0,1.0
57275	paperref:4620	|	paperref:269	|	exists=EXIST:P=0.0,1.0
64666	paperref:4367	|	paperref:3498	|	exists=EXIST:P=0.0,1.0
69935	paperref:3553	|	paperref:3677	|	exists=EXIST:P=0.0,1.0
66435	paperref:1408	|	paperref:980	|
65938	paperref:5551	|	paperref:2543	|	exists=NOTEXIST:P=1.0,0.0
64000	paperref:1591	|	paperref:4804	|	exists=EXIST:P=0.0,1.0
69688	paperref:2801	|	paperref:841	|	exists=EXIST:P=0.0,1.0
61348	paperref:2929	|	paperref:3298	|	exists=EXIST:P=0.0,1.0
49734	paperref:1614	|	paperref:4199	|	exists=EXIST:P=0.0,1.0
54837	paperref:3137	|	paperref:3493	|
68171	paperref:4243	|	paperref:3907	|	exists=EXIST:P=0.0,1.0
59101	paperref:2396	|	paperref:433	|	exists=EXIST:P=0.0,1.0
66011	paperref:1113	|	paperref:248	|	exists=NOTEXIST:P=1.0,0.0
63560	paperref:513	|	paperref:5137	|
62327	paperref:5065	|	paperref:496	|	exists=NOTEXIST:P=1.0,0.0
65591	paperref:4692	|	paperref:1530	|	exists=EXIST:P=0.0,1.0
57939	paperref:5202	|	paperref:4420	|	exists=NOTEXIST:P=1.0,0.0
61225	paperref:2244	|	paperref:3461	|	exists=EXIST:P=0.0,1.0
53160	paperref:726	|	paperref:4429	|	exists=EXIST:P=0.0,1.0
74482	paperref:887	|	paperref:3078	|
70136	paperref:3622	|	paperref:546	|
51501	paperref:215	|	paperref:5038	|
50295	paperref:4881	|	paperref:603	|	exists=EXIST:P=0.0,1.0
60352	paperref:5055	|	paperref:4939	|	exists=NOTEXIST:P=1.0,0.0
75282	paperref:582	|	paperref:996	|	exists=NOTEXIST:P=1.0,0.0
59832	paperref:3877	|	paperref:2750	|	exists=NOTEXIST:P=1.0,0.0
58305	paperref:5466	|	paperref:1830	|	exists=EXIST:P=0.0,1.0
73058	paperref:2581	|	paperref:3318	|	exists=EXIST:P=0.0,1.0
78198	paperref:2105	|	paperref:2704	|	exists=EXIST:P=0.0,1.0
69030	paperref:2146	|	paperref:1664	|	exists=EXIST:P=0.0,1.0
69645	paperref:4109	|	paperref:809	|	exists=EXIST:P=0.0,1.0
71654	paperref:5324	|	paperref:2697	|	exists=NOTEXIST:P=1.0,0.0
71965	paperref:3994	|	paperref:3173	|	exists=EXIST:P=0.0,1.0
62503	paperref:4738	|	paperref:444	|	exists=EXIST:P=0.0,1.0
53579	paperref:2268	|	paperref:203	|	exists=EXIST:P=0.0,1.0
67436	paperref:2379	|	paperref:3244	|	exists=EXIST:P=0.0,1.0
49582	paperref:3043	|	paperref:295	|	exists=EXIST:P=0.0,1.0
56357	paperref:1962	|	paperref:4336	|
57871	paperref:4190	|	paperref:4799	|
75911	paperref:205	|	paperref:3492	|	exists=EXIST:P=0.0,1.0
73201	paperref:4555	|	paperref:137	|	exists=EXIST:P=0.0,1.0
70813	paperref:299	|	paperref:4485	|	exists=EXIST:P=0.0,1.0
53793	paperref:4414	|	paperref:58	|	exists=NOTEXIST:P=1.0,0.0
67578	paperref:970	|	paperref:3490	|
56997	paperref:3623	|	paperref:1754	|	exists=EXIST:P=0.0,1.0
53423	paperref:104	|	paperref:1607	|
51598	paperref:1404	|	paperref:653	|	exists=EXIST:P=0.0,1.0
68266	paperref:1138	|	paperref:654	|	exists=EXIST:P=0.0,1.0
63751	paperref:464	|	paperref:2877	|	exists=NOTEXIST:P=1.0,0.0
52210	paperref:4784	|	paperref:4538	|	exists=EXIST:P=0.0,1.0
60217	paperref:5119	|	paperref:1639	|	exists=EXIST:P=0.0,1.0
60588	paperref:514	|	paperref:1655	|	exists=EXIST:P=0.0,1.0
75904	paperref:205	|	paperref:3846	|	exists=EXIST:P=0.0,1.0
68469	paperref:5568	|	paperref:3434	|	exists=EXIST:P=0.0,1.0
60113	paperref:4552	|	paperref:685	|	exists=NOTEXIST:P=1.0,0.0
70718	paperref:4793	|	paperref:2292	|
73121	paperref:4056	|	paperref:676	|
63777	paperref:3392	|	paperref:2886	|	exists=NOTEXIST:P=1.0,0.0
73814	paperref:2381	|	paperref:3836	|	exists=EXIST:P=0.0,1.0
75634	paperref:3090	|	paperref:5575	|
76844	paperref:5348	|	paperref:3393	|
56187	paperref:234	|	paperref:296	|
49541	paperref:1944	|	paperref:3081	|
60527	paperref:2859	|	paperref:4885	|	exists=NOTEXIST:P=1.0,0.0
55956	paperref:2639	|	paperref:300	|	exists=NOTEXIST:P=1.0,0.0
59413	paperref:5267	|	paperref:264	|	exists=EXIST:P=0.0,1.0
56346	paperref:2330	|	paperref:301	|	exists=EXIST:P=0.0,1.0
57779	paperref:3372	|	paperref:4780	|
76149	paperref:523	|	paperref:826	|	exists=EXIST:P=0.0,1.0
61985	paperref:4102	|	paperref:3910	|	exists=EXIST:P=0.0,1.0
76372	paperref:585	|	paperref:4829	|	exists=EXIST:P=0.0,1.0
53639	paperref:1615	|	paperref:5354	|	exists=NOTEXIST:P=1.0,0.0
76625	paperref:2206	|	paperref:1655	|	exists=EXIST:P=0.0,1.0
57360	paperref:2584	|	paperref:3375	|	exists=EXIST:P=0.0,1.0
75574	paperref:3774	|	paperref:2349	|	exists=EXIST:P=0.0,1.0
63514	paperref:3935	|	paperref:1223	|	exists=EXIST:P=0.0,1.0
58869	paperref:543	|	paperref:3501	|	exists=EXIST:P=0.0,1.0
58172	paperref:1065	|	paperref:2045	|	exists=EXIST:P=0.0,1.0
72131	paperref:5389	|	paperref:2767	|	exists=NOTEXIST:P=1.0,0.0
76092	paperref:3707	|	paperref:3286	|	exists=EXIST:P=0.0,1.0
51996	paperref:639	|	paperref:3693	|	exists=EXIST:P=0.0,1.0
73342	paperref:819	|	paperref:4023	|	exists=EXIST:P=0.0,1.0
55164	paperref:5297	|	paperref:4748	|	exists=EXIST:P=0.0,1.0
73670	paperref:3856	|	paperref:3387	|	exists=NOTEXIST:P=1.0,0.0
61582	paperref:1402	|	paperref:141	|	exists=NOTEXIST:P=1.0,0.0
71132	paperref:1772	|	paperref:3552	|	exists=NOTEXIST:P=1.0,0.0
75379	paperref:2484	|	paperref:143	|	exists=EXIST:P=0.0,1.0
74770	paperref:3644	|	paperref:2952	|	exists=EXIST:P=0.0,1.0
58615	paperref:4826	|	paperref:3399	|	exists=EXIST:P=0.0,1.0
61284	paperref:2476	|	paperref:2333	|
69240	paperref:2161	|	paperref:5518	|	exists=EXIST:P=0.0,1.0
59864	paperref:1169	|	paperref:1636	|	exists=EXIST:P=0.0,1.0
67962	paperref:1153	|	paperref:296	|	exists=EXIST:P=0.0,1.0
58587	paperref:2899	|	paperref:1085	|	exists=EXIST:P=0.0,1.0
