UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
466534	paperref:361399	paperref:357306	|	exists=NOTEXIST:P=1.0,0.0
470788	paperref:357244	paperref:357245	|	exists=EXIST:P=0.0,1.0
468085	paperref:357455	paperref:357608	|	exists=NOTEXIST:P=1.0,0.0
461556	paperref:358797	paperref:359123	|	exists=NOTEXIST:P=1.0,0.0
449146	paperref:362247	paperref:361559	|	exists=NOTEXIST:P=1.0,0.0
470427	paperref:359407	paperref:361658	|	exists=NOTEXIST:P=1.0,0.0
442840	paperref:360762	paperref:359540	|	exists=NOTEXIST:P=1.0,0.0
441662	paperref:357497	paperref:360759	|	exists=NOTEXIST:P=1.0,0.0
450374	paperref:356960	paperref:362246	|	exists=NOTEXIST:P=1.0,0.0
447086	paperref:360355	paperref:358881	|	exists=NOTEXIST:P=1.0,0.0
465892	paperref:357611	paperref:357455	|
462726	paperref:362133	paperref:360684	|	exists=NOTEXIST:P=1.0,0.0
473833	paperref:358162	paperref:358965	|	exists=NOTEXIST:P=1.0,0.0
438072	paperref:361602	paperref:361608	|	exists=EXIST:P=0.0,1.0
473869	paperref:361923	paperref:361922	|	exists=EXIST:P=0.0,1.0
465019	paperref:361106	paperref:359148	|	exists=NOTEXIST:P=1.0,0.0
466825	paperref:357452	paperref:357455	|	exists=EXIST:P=0.0,1.0
452663	paperref:357367	paperref:362305	|
472300	paperref:357159	paperref:357157	|
440003	paperref:360101	paperref:357455	|	exists=NOTEXIST:P=1.0,0.0
449645	paperref:357400	paperref:361044	|	exists=NOTEXIST:P=1.0,0.0
467263	paperref:361398	paperref:360701	|	exists=NOTEXIST:P=1.0,0.0
465405	paperref:360402	paperref:362000	|	exists=NOTEXIST:P=1.0,0.0
458085	paperref:360692	paperref:357620	|
457623	paperref:360698	paperref:357504	|	exists=NOTEXIST:P=1.0,0.0
472391	paperref:357815	paperref:358153	|	exists=NOTEXIST:P=1.0,0.0
463660	paperref:362290	paperref:356924	|	exists=NOTEXIST:P=1.0,0.0
461979	paperref:360686	paperref:357618	|	exists=NOTEXIST:P=1.0,0.0
449281	paperref:360355	paperref:357990	|
450093	paperref:357466	paperref:360096	|	exists=NOTEXIST:P=1.0,0.0
442813	paperref:358041	paperref:357984	|
441546	paperref:358807	paperref:359220	|
455692	paperref:361799	paperref:356991	|
449613	paperref:361044	paperref:361549	|	exists=NOTEXIST:P=1.0,0.0
450571	paperref:358491	paperref:359561	|	exists=NOTEXIST:P=1.0,0.0
473924	paperref:359765	paperref:359766	|	exists=EXIST:P=0.0,1.0
468263	paperref:360560	paperref:361004	|
455372	paperref:357118	paperref:362454	|	exists=NOTEXIST:P=1.0,0.0
473797	paperref:362329	paperref:362330	|	exists=EXIST:P=0.0,1.0
449667	paperref:361044	paperref:357309	|	exists=NOTEXIST:P=1.0,0.0
439320	paperref:358806	paperref:358830	|	exists=NOTEXIST:P=1.0,0.0
447786	paperref:360956	paperref:360706	|
442647	paperref:359541	paperref:357306	|	exists=NOTEXIST:P=1.0,0.0
454841	paperref:358248	paperref:358091	|	exists=NOTEXIST:P=1.0,0.0
458474	paperref:362421	paperref:360728	|
439030	paperref:360256	paperref:360696	|
439302	paperref:358733	paperref:360728	|	exists=NOTEXIST:P=1.0,0.0
455826	paperref:360692	paperref:361116	|
447672	paperref:357198	paperref:357200	|
473964	paperref:358023	paperref:358967	|	exists=NOTEXIST:P=1.0,0.0
454834	paperref:358248	paperref:357273	|	exists=NOTEXIST:P=1.0,0.0
474999	paperref:359531	paperref:361452	|	exists=NOTEXIST:P=1.0,0.0
458447	paperref:361401	paperref:361405	|
445769	paperref:360513	paperref:359962	|	exists=NOTEXIST:P=1.0,0.0
450597	paperref:359561	paperref:359557	|
463658	paperref:362290	paperref:362483	|	exists=NOTEXIST:P=1.0,0.0
449790	paperref:360731	paperref:361044	|	exists=NOTEXIST:P=1.0,0.0
440862	paperref:357282	paperref:357284	|	exists=EXIST:P=0.0,1.0
444734	paperref:357655	paperref:359553	|	exists=NOTEXIST:P=1.0,0.0
455109	paperref:358104	paperref:360725	|	exists=NOTEXIST:P=1.0,0.0
459133	paperref:360727	paperref:358158	|	exists=NOTEXIST:P=1.0,0.0
472251	paperref:361096	paperref:360764	|	exists=NOTEXIST:P=1.0,0.0
442151	paperref:359543	paperref:357401	|
446904	paperref:360522	paperref:360187	|	exists=NOTEXIST:P=1.0,0.0
459385	paperref:358606	paperref:357403	|	exists=NOTEXIST:P=1.0,0.0
464507	paperref:357833	paperref:357832	|	exists=EXIST:P=0.0,1.0
472831	paperref:362063	paperref:362066	|	exists=EXIST:P=0.0,1.0
449713	paperref:361044	paperref:358610	|	exists=NOTEXIST:P=1.0,0.0
467808	paperref:358995	paperref:358996	|	exists=EXIST:P=0.0,1.0
449455	paperref:358042	paperref:360729	|	exists=NOTEXIST:P=1.0,0.0
460825	paperref:357445	paperref:357076	|
461754	paperref:358796	paperref:361878	|	exists=NOTEXIST:P=1.0,0.0
442698	paperref:361398	paperref:359541	|	exists=NOTEXIST:P=1.0,0.0
450366	paperref:356960	paperref:359611	|	exists=NOTEXIST:P=1.0,0.0
446172	paperref:358399	paperref:361110	|	exists=NOTEXIST:P=1.0,0.0
447489	paperref:360522	paperref:357906	|
474513	paperref:357381	paperref:357379	|	exists=EXIST:P=0.0,1.0
443195	paperref:359546	paperref:361100	|
465303	paperref:362351	paperref:361673	|	exists=NOTEXIST:P=1.0,0.0
471262	paperref:359304	paperref:359307	|	exists=EXIST:P=0.0,1.0
453223	paperref:358376	paperref:356872	|	exists=NOTEXIST:P=1.0,0.0
445937	paperref:360402	paperref:361246	|	exists=NOTEXIST:P=1.0,0.0
456967	paperref:360697	paperref:360752	|	exists=NOTEXIST:P=1.0,0.0
470131	paperref:356956	paperref:360350	|	exists=NOTEXIST:P=1.0,0.0
453835	paperref:360701	paperref:362025	|
471103	paperref:361650	paperref:357058	|	exists=NOTEXIST:P=1.0,0.0
450433	paperref:361048	paperref:361046	|	exists=EXIST:P=0.0,1.0
471361	paperref:358858	paperref:359883	|	exists=NOTEXIST:P=1.0,0.0
453071	paperref:361345	paperref:361834	|	exists=NOTEXIST:P=1.0,0.0
458850	paperref:360345	paperref:360686	|	exists=NOTEXIST:P=1.0,0.0
445095	paperref:360515	paperref:360521	|
466036	paperref:357610	paperref:360924	|
450537	paperref:360097	paperref:357458	|	exists=NOTEXIST:P=1.0,0.0
453158	paperref:361597	paperref:361611	|	exists=EXIST:P=0.0,1.0
448480	paperref:357670	paperref:357129	|	exists=NOTEXIST:P=1.0,0.0
471276	paperref:359047	paperref:359045	|	exists=EXIST:P=0.0,1.0
469708	paperref:361109	paperref:357460	|	exists=NOTEXIST:P=1.0,0.0
447225	paperref:360098	paperref:360272	|	exists=NOTEXIST:P=1.0,0.0
473132	paperref:357406	paperref:357502	|
466578	paperref:362181	paperref:360706	|	exists=NOTEXIST:P=1.0,0.0
455845	paperref:361116	paperref:360690	|	exists=NOTEXIST:P=1.0,0.0
451391	paperref:357907	paperref:357454	|	exists=NOTEXIST:P=1.0,0.0
470564	paperref:361101	paperref:361657	|	exists=NOTEXIST:P=1.0,0.0
456843	paperref:360723	paperref:358026	|	exists=NOTEXIST:P=1.0,0.0
465515	paperref:362451	paperref:362452	|	exists=EXIST:P=0.0,1.0
450910	paperref:359562	paperref:359235	|	exists=NOTEXIST:P=1.0,0.0
471393	paperref:359123	paperref:357486	|	exists=NOTEXIST:P=1.0,0.0
447625	paperref:360099	paperref:359152	|	exists=NOTEXIST:P=1.0,0.0
474599	paperref:361394	paperref:360757	|	exists=NOTEXIST:P=1.0,0.0
460727	paperref:358330	paperref:357074	|	exists=NOTEXIST:P=1.0,0.0
472861	paperref:358963	paperref:358029	|
454079	paperref:359235	paperref:360272	|	exists=NOTEXIST:P=1.0,0.0
440181	paperref:358875	paperref:357406	|	exists=NOTEXIST:P=1.0,0.0
455805	paperref:361116	paperref:361112	|	exists=EXIST:P=0.0,1.0
448864	paperref:360075	paperref:357351	|	exists=NOTEXIST:P=1.0,0.0
466614	paperref:357504	paperref:360706	|	exists=NOTEXIST:P=1.0,0.0
442138	paperref:359543	paperref:359545	|
458507	paperref:360348	paperref:356924	|	exists=NOTEXIST:P=1.0,0.0
456298	paperref:361732	paperref:358130	|	exists=NOTEXIST:P=1.0,0.0
453239	paperref:361610	paperref:359714	|	exists=NOTEXIST:P=1.0,0.0
463954	paperref:360637	paperref:357552	|
458817	paperref:360276	paperref:360728	|
443255	paperref:358390	paperref:357620	|	exists=NOTEXIST:P=1.0,0.0
442119	paperref:360762	paperref:359543	|	exists=NOTEXIST:P=1.0,0.0
453977	paperref:359235	paperref:361549	|	exists=NOTEXIST:P=1.0,0.0
438294	paperref:361614	paperref:361600	|	exists=EXIST:P=0.0,1.0
459652	paperref:360690	paperref:360688	|
474370	paperref:357752	paperref:359876	|	exists=NOTEXIST:P=1.0,0.0
454507	paperref:358247	paperref:359767	|	exists=NOTEXIST:P=1.0,0.0
446159	paperref:358562	paperref:359296	|	exists=NOTEXIST:P=1.0,0.0
455357	paperref:358473	paperref:358166	|	exists=NOTEXIST:P=1.0,0.0
463969	paperref:361418	paperref:358562	|
448704	paperref:359562	paperref:357351	|	exists=NOTEXIST:P=1.0,0.0
469883	paperref:357465	paperref:360278	|	exists=NOTEXIST:P=1.0,0.0
446248	paperref:361247	paperref:360565	|	exists=NOTEXIST:P=1.0,0.0
467307	paperref:358128	paperref:361198	|
444486	paperref:362457	paperref:358396	|	exists=NOTEXIST:P=1.0,0.0
464104	paperref:358562	paperref:357454	|	exists=NOTEXIST:P=1.0,0.0
454668	paperref:358073	paperref:359888	|	exists=NOTEXIST:P=1.0,0.0
438727	paperref:360257	paperref:360692	|	exists=NOTEXIST:P=1.0,0.0
467673	paperref:360700	paperref:357058	|	exists=NOTEXIST:P=1.0,0.0
465625	paperref:359927	paperref:358323	|	exists=NOTEXIST:P=1.0,0.0
451596	paperref:359555	paperref:359877	|	exists=NOTEXIST:P=1.0,0.0
450558	paperref:359561	paperref:358495	|	exists=NOTEXIST:P=1.0,0.0
461276	paperref:360824	paperref:361992	|	exists=NOTEXIST:P=1.0,0.0
462909	paperref:358705	paperref:361078	|	exists=NOTEXIST:P=1.0,0.0
441931	paperref:357683	paperref:359185	|	exists=NOTEXIST:P=1.0,0.0
466608	paperref:360706	paperref:361452	|	exists=NOTEXIST:P=1.0,0.0
466719	paperref:361102	paperref:357307	|	exists=NOTEXIST:P=1.0,0.0
472734	paperref:360275	paperref:358153	|	exists=NOTEXIST:P=1.0,0.0
474548	paperref:357150	paperref:357147	|
455137	paperref:358104	paperref:360692	|	exists=NOTEXIST:P=1.0,0.0
464058	paperref:359147	paperref:358562	|	exists=NOTEXIST:P=1.0,0.0
455404	paperref:358471	paperref:358472	|	exists=EXIST:P=0.0,1.0
450072	paperref:360096	paperref:358152	|
458358	paperref:360729	paperref:359148	|
454454	paperref:360723	paperref:361735	|	exists=NOTEXIST:P=1.0,0.0
452192	paperref:360732	paperref:358155	|
473091	paperref:360758	paperref:361024	|	exists=NOTEXIST:P=1.0,0.0
455968	paperref:360725	paperref:360638	|
448325	paperref:358181	paperref:359034	|	exists=NOTEXIST:P=1.0,0.0
456478	paperref:360693	paperref:360696	|
468985	paperref:361870	paperref:358476	|	exists=NOTEXIST:P=1.0,0.0
470902	paperref:357607	paperref:360924	|	exists=NOTEXIST:P=1.0,0.0
444839	paperref:360473	paperref:361391	|	exists=NOTEXIST:P=1.0,0.0
438928	paperref:357657	paperref:358488	|	exists=NOTEXIST:P=1.0,0.0
462948	paperref:357449	paperref:359149	|	exists=NOTEXIST:P=1.0,0.0
454260	paperref:361335	paperref:358820	|	exists=NOTEXIST:P=1.0,0.0
456293	paperref:362489	paperref:359388	|	exists=NOTEXIST:P=1.0,0.0
457583	paperref:360698	paperref:358851	|	exists=NOTEXIST:P=1.0,0.0
474870	paperref:358529	paperref:358528	|
454184	paperref:357850	paperref:360706	|	exists=NOTEXIST:P=1.0,0.0
462394	paperref:357466	paperref:360687	|	exists=NOTEXIST:P=1.0,0.0
456588	paperref:358029	paperref:361112	|
438341	paperref:360253	paperref:360345	|	exists=NOTEXIST:P=1.0,0.0
470952	paperref:360352	paperref:361221	|
470198	paperref:361106	paperref:362078	|	exists=NOTEXIST:P=1.0,0.0
438453	paperref:360252	paperref:361919	|
447738	paperref:360956	paperref:357401	|
450773	paperref:357453	paperref:360094	|	exists=NOTEXIST:P=1.0,0.0
461066	paperref:357188	paperref:361346	|	exists=NOTEXIST:P=1.0,0.0
454608	paperref:360729	paperref:358106	|	exists=NOTEXIST:P=1.0,0.0
458231	paperref:360350	paperref:360347	|	exists=EXIST:P=0.0,1.0
474296	paperref:360156	paperref:359875	|	exists=NOTEXIST:P=1.0,0.0
453670	paperref:360830	paperref:360824	|	exists=EXIST:P=0.0,1.0
468070	paperref:358487	paperref:359045	|	exists=NOTEXIST:P=1.0,0.0
452425	paperref:360731	paperref:358492	|	exists=NOTEXIST:P=1.0,0.0
448894	paperref:357351	paperref:359411	|	exists=NOTEXIST:P=1.0,0.0
471744	paperref:357812	paperref:357811	|	exists=EXIST:P=0.0,1.0
447343	paperref:358368	paperref:362498	|	exists=NOTEXIST:P=1.0,0.0
472095	paperref:361099	paperref:360763	|
465587	paperref:361021	paperref:356936	|	exists=NOTEXIST:P=1.0,0.0
446015	paperref:361111	paperref:360474	|	exists=NOTEXIST:P=1.0,0.0
444506	paperref:360472	paperref:361660	|	exists=NOTEXIST:P=1.0,0.0
460113	paperref:359699	paperref:357835	|	exists=NOTEXIST:P=1.0,0.0
468800	paperref:359707	paperref:357682	|
468894	paperref:357311	paperref:361096	|	exists=NOTEXIST:P=1.0,0.0
463343	paperref:360682	paperref:357401	|	exists=NOTEXIST:P=1.0,0.0
451848	paperref:361988	paperref:357261	|	exists=NOTEXIST:P=1.0,0.0
450205	paperref:356924	paperref:357992	|	exists=NOTEXIST:P=1.0,0.0
471822	paperref:362110	paperref:362103	|	exists=EXIST:P=0.0,1.0
469518	paperref:357463	paperref:358166	|
449139	paperref:361559	paperref:362354	|	exists=NOTEXIST:P=1.0,0.0
453138	paperref:361838	paperref:362388	|	exists=NOTEXIST:P=1.0,0.0
440126	paperref:358875	paperref:358881	|	exists=NOTEXIST:P=1.0,0.0
446047	paperref:358258	paperref:360474	|
461505	paperref:358797	paperref:358794	|	exists=EXIST:P=0.0,1.0
464751	paperref:362246	paperref:361507	|	exists=NOTEXIST:P=1.0,0.0
448690	paperref:357351	paperref:359034	|
468749	paperref:359706	paperref:361544	|	exists=NOTEXIST:P=1.0,0.0
465357	paperref:361107	paperref:360152	|	exists=NOTEXIST:P=1.0,0.0
450872	paperref:361505	paperref:361558	|	exists=NOTEXIST:P=1.0,0.0
473198	paperref:357405	paperref:357404	|	exists=EXIST:P=0.0,1.0
450305	paperref:359560	paperref:361078	|	exists=NOTEXIST:P=1.0,0.0
472606	paperref:357405	paperref:361652	|
444320	paperref:358385	paperref:360732	|
462411	paperref:357500	paperref:360687	|
472909	paperref:360870	paperref:360869	|	exists=EXIST:P=0.0,1.0
469101	paperref:357310	paperref:357506	|	exists=NOTEXIST:P=1.0,0.0
462251	paperref:358096	paperref:358568	|	exists=NOTEXIST:P=1.0,0.0
443482	paperref:359545	paperref:357398	|
456953	paperref:360697	paperref:361449	|
467171	paperref:358767	paperref:358766	|	exists=EXIST:P=0.0,1.0
471333	paperref:358531	paperref:358532	|	exists=EXIST:P=0.0,1.0
441702	paperref:359958	paperref:357497	|
458100	paperref:357500	paperref:360692	|
453615	paperref:359787	paperref:361275	|	exists=NOTEXIST:P=1.0,0.0
451042	paperref:356962	paperref:361506	|
463274	paperref:357796	paperref:358353	|	exists=NOTEXIST:P=1.0,0.0
462801	paperref:361106	paperref:360684	|	exists=NOTEXIST:P=1.0,0.0
465818	paperref:362181	paperref:362133	|	exists=NOTEXIST:P=1.0,0.0
448621	paperref:357351	paperref:358492	|	exists=NOTEXIST:P=1.0,0.0
450675	paperref:359479	paperref:356961	|	exists=NOTEXIST:P=1.0,0.0
465916	paperref:362134	paperref:360274	|	exists=NOTEXIST:P=1.0,0.0
445413	paperref:359692	paperref:360552	|	exists=NOTEXIST:P=1.0,0.0
458557	paperref:360693	paperref:358554	|
468443	paperref:358155	paperref:357844	|	exists=NOTEXIST:P=1.0,0.0
443899	paperref:362125	paperref:359544	|	exists=NOTEXIST:P=1.0,0.0
449389	paperref:361985	paperref:361908	|
469460	paperref:362076	paperref:361109	|
472574	paperref:361653	paperref:361019	|	exists=NOTEXIST:P=1.0,0.0
472926	paperref:360762	paperref:360760	|	exists=EXIST:P=0.0,1.0
455913	paperref:357432	paperref:360634	|	exists=NOTEXIST:P=1.0,0.0
439982	paperref:360101	paperref:357461	|	exists=NOTEXIST:P=1.0,0.0
454934	paperref:358107	paperref:357449	|
441009	paperref:358445	paperref:357418	|	exists=NOTEXIST:P=1.0,0.0
464065	paperref:358562	paperref:361549	|	exists=NOTEXIST:P=1.0,0.0
471282	paperref:357689	paperref:358156	|
445914	paperref:360477	paperref:360352	|
464573	paperref:357833	paperref:357835	|	exists=EXIST:P=0.0,1.0
440016	paperref:357285	paperref:357464	|
463316	paperref:360333	paperref:360334	|	exists=EXIST:P=0.0,1.0
439852	paperref:361974	paperref:361971	|	exists=EXIST:P=0.0,1.0
450887	paperref:359425	paperref:361558	|	exists=NOTEXIST:P=1.0,0.0
473589	paperref:361444	paperref:361451	|
441513	paperref:358385	paperref:357284	|	exists=NOTEXIST:P=1.0,0.0
474243	paperref:358022	paperref:358020	|
466178	paperref:362477	paperref:360854	|
455434	paperref:357627	paperref:360834	|
458754	paperref:360728	paperref:359145	|	exists=NOTEXIST:P=1.0,0.0
454486	paperref:358198	paperref:358199	|	exists=EXIST:P=0.0,1.0
447928	paperref:361389	paperref:360957	|	exists=NOTEXIST:P=1.0,0.0
463944	paperref:362007	paperref:358089	|	exists=NOTEXIST:P=1.0,0.0
441225	paperref:357980	paperref:358769	|	exists=NOTEXIST:P=1.0,0.0
456327	paperref:360724	paperref:358495	|	exists=NOTEXIST:P=1.0,0.0
475047	paperref:361394	paperref:361395	|	exists=EXIST:P=0.0,1.0
460602	paperref:360355	paperref:361637	|	exists=NOTEXIST:P=1.0,0.0
466537	paperref:361101	paperref:357306	|	exists=NOTEXIST:P=1.0,0.0
462137	paperref:357795	paperref:357508	|
463987	paperref:360339	paperref:358337	|	exists=NOTEXIST:P=1.0,0.0
459021	paperref:359623	paperref:358773	|
439026	paperref:360256	paperref:358445	|	exists=NOTEXIST:P=1.0,0.0
458900	paperref:357684	paperref:360694	|	exists=NOTEXIST:P=1.0,0.0
461971	paperref:360686	paperref:360272	|	exists=NOTEXIST:P=1.0,0.0
451422	paperref:359552	paperref:357673	|	exists=NOTEXIST:P=1.0,0.0
452833	paperref:361453	paperref:361833	|	exists=NOTEXIST:P=1.0,0.0
467189	paperref:360701	paperref:358020	|	exists=NOTEXIST:P=1.0,0.0
458575	paperref:360693	paperref:361021	|	exists=NOTEXIST:P=1.0,0.0
454448	paperref:357378	paperref:361735	|
474793	paperref:361390	paperref:357502	|
471882	paperref:361659	paperref:360764	|	exists=NOTEXIST:P=1.0,0.0
455738	paperref:357433	paperref:360634	|
447269	paperref:360098	paperref:362459	|	exists=NOTEXIST:P=1.0,0.0
442903	paperref:361044	paperref:359540	|	exists=NOTEXIST:P=1.0,0.0
465937	paperref:362134	paperref:360277	|	exists=NOTEXIST:P=1.0,0.0
460216	paperref:359927	paperref:358349	|
461624	paperref:361547	paperref:360688	|
468492	paperref:361870	paperref:359708	|	exists=NOTEXIST:P=1.0,0.0
459093	paperref:361395	paperref:358605	|
467621	paperref:360700	paperref:361019	|	exists=NOTEXIST:P=1.0,0.0
458365	paperref:360729	paperref:358490	|	exists=NOTEXIST:P=1.0,0.0
454137	paperref:359235	paperref:357486	|	exists=NOTEXIST:P=1.0,0.0
445469	paperref:359692	paperref:357500	|	exists=NOTEXIST:P=1.0,0.0
439008	paperref:360198	paperref:360200	|	exists=EXIST:P=0.0,1.0
448136	paperref:360397	paperref:360050	|	exists=NOTEXIST:P=1.0,0.0
462206	paperref:361107	paperref:359151	|	exists=NOTEXIST:P=1.0,0.0
439819	paperref:361353	paperref:359191	|
459669	paperref:360690	paperref:360712	|	exists=NOTEXIST:P=1.0,0.0
451294	paperref:357906	paperref:357451	|	exists=NOTEXIST:P=1.0,0.0
444545	paperref:360472	paperref:361392	|	exists=NOTEXIST:P=1.0,0.0
457307	paperref:357783	paperref:358966	|
475039	paperref:362249	paperref:358962	|	exists=NOTEXIST:P=1.0,0.0
442171	paperref:359543	paperref:361659	|	exists=NOTEXIST:P=1.0,0.0
450312	paperref:359560	paperref:357675	|	exists=NOTEXIST:P=1.0,0.0
467992	paperref:358266	paperref:357030	|
468311	paperref:359783	paperref:362078	|	exists=NOTEXIST:P=1.0,0.0
457076	paperref:357453	paperref:361113	|	exists=NOTEXIST:P=1.0,0.0
441366	paperref:357498	paperref:357406	|
450153	paperref:361556	paperref:362244	|
474960	paperref:361454	paperref:361451	|	exists=EXIST:P=0.0,1.0
474785	paperref:361390	paperref:360752	|	exists=NOTEXIST:P=1.0,0.0
466674	paperref:357461	paperref:357451	|
454856	paperref:358107	paperref:360275	|	exists=NOTEXIST:P=1.0,0.0
443700	paperref:361102	paperref:357988	|	exists=NOTEXIST:P=1.0,0.0
461810	paperref:359147	paperref:359152	|	exists=EXIST:P=0.0,1.0
445277	paperref:360404	paperref:361244	|	exists=NOTEXIST:P=1.0,0.0
464165	paperref:358562	paperref:357486	|
462481	paperref:357794	paperref:360751	|	exists=NOTEXIST:P=1.0,0.0
450901	paperref:359562	paperref:359554	|	exists=EXIST:P=0.0,1.0
458007	paperref:360692	paperref:357614	|	exists=NOTEXIST:P=1.0,0.0
444004	paperref:361248	paperref:361244	|	exists=EXIST:P=0.0,1.0
468700	paperref:361109	paperref:361110	|
449446	paperref:358042	paperref:358791	|	exists=NOTEXIST:P=1.0,0.0
448468	paperref:357129	paperref:359764	|	exists=NOTEXIST:P=1.0,0.0
466056	paperref:360552	paperref:359765	|	exists=NOTEXIST:P=1.0,0.0
448426	paperref:358796	paperref:359962	|
449484	paperref:358714	paperref:360090	|	exists=NOTEXIST:P=1.0,0.0
458192	paperref:360347	paperref:361638	|	exists=NOTEXIST:P=1.0,0.0
447262	paperref:360098	paperref:360095	|	exists=EXIST:P=0.0,1.0
450098	paperref:360096	paperref:360730	|	exists=NOTEXIST:P=1.0,0.0
457110	paperref:357462	paperref:361113	|	exists=NOTEXIST:P=1.0,0.0
452447	paperref:360731	paperref:358025	|	exists=NOTEXIST:P=1.0,0.0
451647	paperref:357905	paperref:359783	|	exists=NOTEXIST:P=1.0,0.0
462244	paperref:360791	paperref:359855	|	exists=NOTEXIST:P=1.0,0.0
456826	paperref:360723	paperref:358492	|	exists=NOTEXIST:P=1.0,0.0
452453	paperref:360731	paperref:358026	|	exists=NOTEXIST:P=1.0,0.0
459109	paperref:360727	paperref:360275	|	exists=NOTEXIST:P=1.0,0.0
464440	paperref:359147	paperref:361109	|	exists=NOTEXIST:P=1.0,0.0
447591	paperref:360099	paperref:358182	|	exists=NOTEXIST:P=1.0,0.0
438176	paperref:362049	paperref:360590	|	exists=NOTEXIST:P=1.0,0.0
461592	paperref:361799	paperref:361801	|	exists=EXIST:P=0.0,1.0
474082	paperref:360163	paperref:359871	|	exists=NOTEXIST:P=1.0,0.0
464857	paperref:359478	paperref:362247	|	exists=NOTEXIST:P=1.0,0.0
475029	paperref:357505	paperref:361393	|	exists=NOTEXIST:P=1.0,0.0
442740	paperref:359518	paperref:358444	|
474771	paperref:361399	paperref:361391	|	exists=EXIST:P=0.0,1.0
473871	paperref:360974	paperref:360973	|	exists=EXIST:P=0.0,1.0
466514	paperref:357306	paperref:361660	|
452365	paperref:362304	paperref:357074	|
454914	paperref:358107	paperref:360725	|	exists=NOTEXIST:P=1.0,0.0
452671	paperref:361995	paperref:362305	|	exists=NOTEXIST:P=1.0,0.0
443863	paperref:360702	paperref:359544	|	exists=NOTEXIST:P=1.0,0.0
473422	paperref:362313	paperref:362318	|	exists=EXIST:P=0.0,1.0
457216	paperref:359958	paperref:359407	|	exists=NOTEXIST:P=1.0,0.0
443295	paperref:361746	paperref:361750	|	exists=EXIST:P=0.0,1.0
474495	paperref:356924	paperref:357507	|	exists=NOTEXIST:P=1.0,0.0
440029	paperref:357466	paperref:357285	|
438255	paperref:360254	paperref:360682	|	exists=NOTEXIST:P=1.0,0.0
445306	paperref:357850	paperref:358389	|	exists=NOTEXIST:P=1.0,0.0
465770	paperref:359142	paperref:359402	|	exists=NOTEXIST:P=1.0,0.0
459771	paperref:358572	paperref:358089	|	exists=NOTEXIST:P=1.0,0.0
453404	paperref:359783	paperref:361409	|	exists=NOTEXIST:P=1.0,0.0
467291	paperref:358097	paperref:358089	|	exists=EXIST:P=0.0,1.0
443964	paperref:357567	paperref:357565	|	exists=EXIST:P=0.0,1.0
456049	paperref:360725	paperref:358489	|
453924	paperref:357110	paperref:357106	|
466227	paperref:357453	paperref:361647	|	exists=NOTEXIST:P=1.0,0.0
444724	paperref:358491	paperref:357655	|
443196	paperref:359546	paperref:360753	|	exists=NOTEXIST:P=1.0,0.0
462845	paperref:357402	paperref:357797	|	exists=NOTEXIST:P=1.0,0.0
470731	paperref:360355	paperref:361100	|	exists=NOTEXIST:P=1.0,0.0
438778	paperref:360104	paperref:357454	|	exists=NOTEXIST:P=1.0,0.0
473024	paperref:361447	paperref:361444	|	exists=EXIST:P=0.0,1.0
444973	paperref:360517	paperref:361736	|	exists=NOTEXIST:P=1.0,0.0
444147	paperref:357656	paperref:357660	|
470719	paperref:360763	paperref:361100	|	exists=NOTEXIST:P=1.0,0.0
465714	paperref:360850	paperref:358521	|	exists=NOTEXIST:P=1.0,0.0
474357	paperref:357672	paperref:357750	|	exists=NOTEXIST:P=1.0,0.0
455842	paperref:361105	paperref:361116	|	exists=EXIST:P=0.0,1.0
446351	paperref:360475	paperref:358610	|
451247	paperref:357466	paperref:357912	|	exists=NOTEXIST:P=1.0,0.0
473802	paperref:357036	paperref:357037	|	exists=EXIST:P=0.0,1.0
454074	paperref:358162	paperref:359235	|	exists=NOTEXIST:P=1.0,0.0
471266	paperref:358424	paperref:359520	|	exists=NOTEXIST:P=1.0,0.0
462476	paperref:357794	paperref:360760	|	exists=NOTEXIST:P=1.0,0.0
469218	paperref:361454	paperref:357849	|	exists=NOTEXIST:P=1.0,0.0
438602	paperref:360257	paperref:360258	|
467014	paperref:360705	paperref:360350	|	exists=NOTEXIST:P=1.0,0.0
452065	paperref:358428	paperref:357774	|
446853	paperref:360520	paperref:361737	|	exists=NOTEXIST:P=1.0,0.0
465193	paperref:360275	paperref:359149	|	exists=NOTEXIST:P=1.0,0.0
462630	paperref:360712	paperref:360158	|	exists=NOTEXIST:P=1.0,0.0
474949	paperref:361399	paperref:361393	|	exists=EXIST:P=0.0,1.0
446291	paperref:360475	paperref:357992	|	exists=NOTEXIST:P=1.0,0.0
474459	paperref:358023	paperref:358961	|	exists=NOTEXIST:P=1.0,0.0
463330	paperref:358351	paperref:357835	|	exists=NOTEXIST:P=1.0,0.0
439503	paperref:360102	paperref:360094	|	exists=EXIST:P=0.0,1.0
462699	paperref:361017	paperref:360684	|	exists=NOTEXIST:P=1.0,0.0
463287	paperref:357796	paperref:357505	|	exists=NOTEXIST:P=1.0,0.0
462839	paperref:358767	paperref:361744	|	exists=NOTEXIST:P=1.0,0.0
474227	paperref:360755	paperref:357504	|	exists=NOTEXIST:P=1.0,0.0
468660	paperref:360628	paperref:357462	|
461670	paperref:360688	paperref:361443	|	exists=NOTEXIST:P=1.0,0.0
