DIRECTED	paperref-cites
cat=NOTEXIST,EXIST:exists
448170	paperref:382645	|	paperref:380085	|	exists=EXIST:P=0.0,1.0
435352	paperref:381546	|	paperref:383419	|
444630	paperref:381050	|	paperref:381006	|
444608	paperref:381050	|	paperref:383139	|
445949	paperref:380032	|	paperref:385060	|	exists=EXIST:P=0.0,1.0
429157	paperref:382758	|	paperref:383135	|	exists=NOTEXIST:P=1.0,0.0
430106	paperref:380336	|	paperref:384699	|	exists=EXIST:P=0.0,1.0
440389	paperref:383835	|	paperref:382444	|	exists=EXIST:P=0.0,1.0
429881	paperref:380442	|	paperref:380829	|	exists=NOTEXIST:P=1.0,0.0
439692	paperref:382702	|	paperref:385053	|	exists=NOTEXIST:P=1.0,0.0
439936	paperref:383178	|	paperref:383355	|
449310	paperref:383390	|	paperref:383776	|	exists=EXIST:P=0.0,1.0
434346	paperref:384208	|	paperref:381049	|	exists=EXIST:P=0.0,1.0
430127	paperref:380074	|	paperref:384638	|
446859	paperref:383389	|	paperref:383774	|	exists=EXIST:P=0.0,1.0
435458	paperref:380083	|	paperref:381224	|
453405	paperref:381424	|	paperref:382996	|	exists=EXIST:P=0.0,1.0
453155	paperref:380969	|	paperref:379609	|	exists=NOTEXIST:P=1.0,0.0
430858	paperref:382788	|	paperref:385128	|
432112	paperref:381901	|	paperref:383305	|	exists=EXIST:P=0.0,1.0
441567	paperref:383709	|	paperref:380069	|
449334	paperref:381361	|	paperref:382379	|	exists=NOTEXIST:P=1.0,0.0
450451	paperref:381383	|	paperref:383532	|
445047	paperref:383186	|	paperref:385038	|	exists=NOTEXIST:P=1.0,0.0
457053	paperref:379878	|	paperref:382468	|	exists=EXIST:P=0.0,1.0
447073	paperref:383621	|	paperref:379838	|	exists=EXIST:P=0.0,1.0
437671	paperref:383141	|	paperref:380064	|	exists=EXIST:P=0.0,1.0
442080	paperref:383684	|	paperref:383148	|	exists=EXIST:P=0.0,1.0
441590	paperref:383709	|	paperref:380129	|	exists=EXIST:P=0.0,1.0
451520	paperref:380216	|	paperref:383982	|	exists=EXIST:P=0.0,1.0
440718	paperref:383579	|	paperref:381468	|	exists=NOTEXIST:P=1.0,0.0
455224	paperref:384139	|	paperref:383969	|	exists=EXIST:P=0.0,1.0
439745	paperref:380440	|	paperref:384592	|
446193	paperref:382370	|	paperref:379826	|	exists=EXIST:P=0.0,1.0
447378	paperref:381376	|	paperref:384751	|	exists=EXIST:P=0.0,1.0
432735	paperref:384227	|	paperref:379869	|	exists=EXIST:P=0.0,1.0
439542	paperref:384135	|	paperref:379645	|	exists=EXIST:P=0.0,1.0
434790	paperref:381227	|	paperref:383778	|
455489	paperref:380460	|	paperref:380164	|	exists=EXIST:P=0.0,1.0
433429	paperref:380748	|	paperref:379739	|	exists=EXIST:P=0.0,1.0
449297	paperref:383390	|	paperref:380115	|	exists=EXIST:P=0.0,1.0
428844	paperref:383886	|	paperref:379696	|
452619	paperref:383292	|	paperref:380820	|	exists=EXIST:P=0.0,1.0
454198	paperref:382651	|	paperref:383440	|	exists=EXIST:P=0.0,1.0
449504	paperref:381889	|	paperref:382559	|	exists=EXIST:P=0.0,1.0
450405	paperref:384583	|	paperref:380818	|	exists=EXIST:P=0.0,1.0
439190	paperref:383194	|	paperref:384026	|	exists=EXIST:P=0.0,1.0
433070	paperref:384970	|	paperref:379741	|	exists=EXIST:P=0.0,1.0
435781	paperref:382090	|	paperref:385024	|	exists=EXIST:P=0.0,1.0
441721	paperref:381893	|	paperref:380365	|	exists=EXIST:P=0.0,1.0
438873	paperref:384842	|	paperref:380236	|	exists=EXIST:P=0.0,1.0
431816	paperref:379953	|	paperref:382525	|
438903	paperref:384572	|	paperref:379641	|	exists=NOTEXIST:P=1.0,0.0
448873	paperref:380788	|	paperref:380527	|	exists=NOTEXIST:P=1.0,0.0
449739	paperref:382661	|	paperref:382451	|	exists=EXIST:P=0.0,1.0
450949	paperref:385152	|	paperref:379776	|	exists=EXIST:P=0.0,1.0
431873	paperref:383761	|	paperref:380163	|	exists=EXIST:P=0.0,1.0
434207	paperref:383395	|	paperref:380130	|	exists=EXIST:P=0.0,1.0
454207	paperref:381907	|	paperref:383157	|
447129	paperref:383199	|	paperref:381032	|	exists=NOTEXIST:P=1.0,0.0
449802	paperref:379794	|	paperref:380836	|	exists=NOTEXIST:P=1.0,0.0
453701	paperref:382431	|	paperref:383223	|
438973	paperref:383503	|	paperref:381396	|	exists=NOTEXIST:P=1.0,0.0
438868	paperref:384842	|	paperref:383318	|	exists=EXIST:P=0.0,1.0
440128	paperref:383125	|	paperref:383483	|	exists=EXIST:P=0.0,1.0
452312	paperref:384690	|	paperref:383113	|
433654	paperref:379548	|	paperref:384759	|	exists=EXIST:P=0.0,1.0
433020	paperref:379532	|	paperref:380345	|	exists=NOTEXIST:P=1.0,0.0
435451	paperref:380940	|	paperref:381234	|
446615	paperref:383803	|	paperref:381378	|	exists=NOTEXIST:P=1.0,0.0
444039	paperref:379589	|	paperref:383423	|	exists=EXIST:P=0.0,1.0
436978	paperref:381632	|	paperref:382220	|	exists=EXIST:P=0.0,1.0
445406	paperref:381457	|	paperref:384112	|	exists=EXIST:P=0.0,1.0
453974	paperref:385010	|	paperref:379984	|	exists=EXIST:P=0.0,1.0
455772	paperref:384491	|	paperref:384017	|	exists=EXIST:P=0.0,1.0
431000	paperref:383396	|	paperref:382761	|	exists=EXIST:P=0.0,1.0
455332	paperref:382379	|	paperref:384265	|	exists=EXIST:P=0.0,1.0
428837	paperref:383886	|	paperref:380901	|	exists=EXIST:P=0.0,1.0
438337	paperref:384074	|	paperref:379654	|	exists=EXIST:P=0.0,1.0
431602	paperref:380502	|	paperref:381448	|	exists=NOTEXIST:P=1.0,0.0
456933	paperref:381165	|	paperref:379883	|	exists=NOTEXIST:P=1.0,0.0
455464	paperref:380460	|	paperref:381273	|	exists=EXIST:P=0.0,1.0
452003	paperref:383762	|	paperref:380163	|
446620	paperref:384286	|	paperref:381570	|	exists=NOTEXIST:P=1.0,0.0
453057	paperref:383366	|	paperref:383320	|	exists=NOTEXIST:P=1.0,0.0
440348	paperref:381937	|	paperref:381457	|	exists=NOTEXIST:P=1.0,0.0
457537	paperref:380461	|	paperref:384058	|	exists=EXIST:P=0.0,1.0
456212	paperref:380649	|	paperref:383347	|	exists=EXIST:P=0.0,1.0
456016	paperref:379699	|	paperref:384039	|
437388	paperref:379938	|	paperref:379779	|
431188	paperref:383131	|	paperref:379720	|
434182	paperref:383395	|	paperref:383777	|	exists=EXIST:P=0.0,1.0
448923	paperref:384155	|	paperref:383300	|
454244	paperref:384488	|	paperref:382284	|
437023	paperref:384170	|	paperref:385019	|	exists=EXIST:P=0.0,1.0
429290	paperref:380066	|	paperref:381274	|	exists=EXIST:P=0.0,1.0
439390	paperref:380692	|	paperref:381153	|
457525	paperref:380461	|	paperref:381270	|	exists=EXIST:P=0.0,1.0
445120	paperref:381014	|	paperref:384268	|	exists=EXIST:P=0.0,1.0
443463	paperref:382357	|	paperref:380174	|	exists=EXIST:P=0.0,1.0
439741	paperref:380440	|	paperref:384591	|
439071	paperref:382793	|	paperref:380440	|	exists=EXIST:P=0.0,1.0
447356	paperref:385086	|	paperref:381645	|	exists=EXIST:P=0.0,1.0
450522	paperref:380819	|	paperref:380123	|	exists=EXIST:P=0.0,1.0
451551	paperref:385046	|	paperref:381050	|
449976	paperref:381576	|	paperref:383479	|
436776	paperref:382530	|	paperref:381008	|	exists=EXIST:P=0.0,1.0
451916	paperref:381110	|	paperref:384317	|	exists=EXIST:P=0.0,1.0
428876	paperref:381140	|	paperref:380711	|
429528	paperref:381428	|	paperref:383007	|	exists=EXIST:P=0.0,1.0
452073	paperref:384302	|	paperref:384058	|
438757	paperref:383140	|	paperref:380164	|	exists=EXIST:P=0.0,1.0
455596	paperref:381515	|	paperref:382466	|	exists=EXIST:P=0.0,1.0
434474	paperref:382537	|	paperref:381114	|	exists=NOTEXIST:P=1.0,0.0
447906	paperref:383863	|	paperref:382538	|	exists=EXIST:P=0.0,1.0
444523	paperref:381501	|	paperref:379693	|	exists=EXIST:P=0.0,1.0
454216	paperref:384220	|	paperref:380594	|	exists=NOTEXIST:P=1.0,0.0
456536	paperref:380016	|	paperref:384616	|
430266	paperref:383127	|	paperref:383255	|	exists=EXIST:P=0.0,1.0
455196	paperref:381510	|	paperref:381978	|	exists=EXIST:P=0.0,1.0
435255	paperref:381959	|	paperref:380763	|	exists=EXIST:P=0.0,1.0
435892	paperref:380724	|	paperref:383576	|	exists=EXIST:P=0.0,1.0
443058	paperref:381458	|	paperref:380283	|	exists=EXIST:P=0.0,1.0
438070	paperref:383114	|	paperref:381558	|	exists=NOTEXIST:P=1.0,0.0
431760	paperref:381247	|	paperref:382123	|	exists=NOTEXIST:P=1.0,0.0
434455	paperref:383490	|	paperref:381431	|	exists=EXIST:P=0.0,1.0
451761	paperref:381051	|	paperref:380923	|	exists=EXIST:P=0.0,1.0
451549	paperref:381375	|	paperref:379598	|	exists=EXIST:P=0.0,1.0
428863	paperref:383886	|	paperref:383363	|	exists=EXIST:P=0.0,1.0
448433	paperref:384691	|	paperref:383743	|	exists=EXIST:P=0.0,1.0
443538	paperref:382046	|	paperref:383888	|	exists=NOTEXIST:P=1.0,0.0
447660	paperref:384303	|	paperref:383353	|
430828	paperref:383822	|	paperref:383487	|
434629	paperref:383781	|	paperref:383388	|
433241	paperref:384703	|	paperref:380762	|	exists=EXIST:P=0.0,1.0
448421	paperref:384691	|	paperref:379865	|	exists=EXIST:P=0.0,1.0
437059	paperref:380067	|	paperref:383016	|
432028	paperref:380065	|	paperref:381271	|
453340	paperref:382903	|	paperref:381828	|	exists=NOTEXIST:P=1.0,0.0
448211	paperref:384611	|	paperref:383991	|
445263	paperref:379523	|	paperref:381204	|	exists=EXIST:P=0.0,1.0
441437	paperref:382862	|	paperref:382750	|	exists=NOTEXIST:P=1.0,0.0
453535	paperref:384312	|	paperref:383771	|	exists=EXIST:P=0.0,1.0
447729	paperref:381461	|	paperref:380513	|
446308	paperref:382710	|	paperref:380346	|	exists=NOTEXIST:P=1.0,0.0
446417	paperref:383078	|	paperref:380105	|	exists=NOTEXIST:P=1.0,0.0
446208	paperref:383679	|	paperref:381687	|	exists=EXIST:P=0.0,1.0
440204	paperref:382916	|	paperref:381844	|	exists=EXIST:P=0.0,1.0
454340	paperref:383767	|	paperref:380174	|	exists=EXIST:P=0.0,1.0
449121	paperref:382040	|	paperref:385113	|	exists=EXIST:P=0.0,1.0
454050	paperref:383764	|	paperref:383417	|
451450	paperref:379673	|	paperref:382888	|	exists=EXIST:P=0.0,1.0
442763	paperref:381462	|	paperref:383371	|	exists=EXIST:P=0.0,1.0
436752	paperref:382701	|	paperref:379849	|	exists=NOTEXIST:P=1.0,0.0
453108	paperref:381880	|	paperref:380927	|	exists=EXIST:P=0.0,1.0
450752	paperref:382129	|	paperref:384561	|	exists=EXIST:P=0.0,1.0
433812	paperref:380158	|	paperref:383519	|	exists=EXIST:P=0.0,1.0
439470	paperref:383961	|	paperref:381657	|	exists=NOTEXIST:P=1.0,0.0
446065	paperref:380887	|	paperref:380975	|
448797	paperref:384831	|	paperref:380650	|
449659	paperref:383391	|	paperref:381812	|
436735	paperref:380822	|	paperref:382761	|
450463	paperref:381383	|	paperref:380562	|	exists=NOTEXIST:P=1.0,0.0
451971	paperref:383762	|	paperref:382209	|	exists=EXIST:P=0.0,1.0
450079	paperref:380935	|	paperref:381948	|	exists=NOTEXIST:P=1.0,0.0
431248	paperref:380758	|	paperref:381233	|	exists=EXIST:P=0.0,1.0
431510	paperref:384820	|	paperref:379619	|
446081	paperref:383170	|	paperref:379980	|
429532	paperref:380776	|	paperref:380264	|	exists=NOTEXIST:P=1.0,0.0
441976	paperref:381073	|	paperref:382538	|	exists=EXIST:P=0.0,1.0
448719	paperref:380380	|	paperref:383188	|	exists=EXIST:P=0.0,1.0
453478	paperref:381186	|	paperref:381558	|	exists=NOTEXIST:P=1.0,0.0
454398	paperref:384528	|	paperref:384395	|	exists=EXIST:P=0.0,1.0
434255	paperref:381778	|	paperref:381605	|	exists=EXIST:P=0.0,1.0
430810	paperref:384639	|	paperref:381153	|	exists=EXIST:P=0.0,1.0
438493	paperref:384460	|	paperref:380359	|	exists=NOTEXIST:P=1.0,0.0
440216	paperref:382104	|	paperref:382897	|
436499	paperref:384258	|	paperref:383875	|
433747	paperref:385019	|	paperref:384909	|	exists=EXIST:P=0.0,1.0
444287	paperref:380920	|	paperref:383427	|	exists=EXIST:P=0.0,1.0
441780	paperref:381474	|	paperref:383400	|	exists=EXIST:P=0.0,1.0
445150	paperref:384402	|	paperref:380123	|	exists=EXIST:P=0.0,1.0
448452	paperref:381593	|	paperref:384913	|	exists=NOTEXIST:P=1.0,0.0
439675	paperref:380655	|	paperref:380923	|	exists=EXIST:P=0.0,1.0
433254	paperref:383980	|	paperref:382095	|
452338	paperref:380853	|	paperref:379794	|
455068	paperref:384398	|	paperref:382824	|	exists=EXIST:P=0.0,1.0
440792	paperref:385005	|	paperref:382777	|	exists=EXIST:P=0.0,1.0
428688	paperref:381929	|	paperref:383758	|	exists=NOTEXIST:P=1.0,0.0
430546	paperref:380481	|	paperref:382896	|	exists=NOTEXIST:P=1.0,0.0
443886	paperref:381122	|	paperref:379594	|	exists=NOTEXIST:P=1.0,0.0
433220	paperref:384540	|	paperref:384688	|	exists=EXIST:P=0.0,1.0
430062	paperref:382211	|	paperref:383012	|	exists=EXIST:P=0.0,1.0
445195	paperref:381729	|	paperref:384979	|	exists=NOTEXIST:P=1.0,0.0
449674	paperref:383391	|	paperref:379948	|
429352	paperref:380509	|	paperref:380120	|	exists=EXIST:P=0.0,1.0
443138	paperref:384744	|	paperref:380847	|	exists=EXIST:P=0.0,1.0
457390	paperref:384354	|	paperref:380901	|	exists=NOTEXIST:P=1.0,0.0
448118	paperref:383912	|	paperref:385164	|	exists=EXIST:P=0.0,1.0
434855	paperref:381227	|	paperref:383365	|	exists=EXIST:P=0.0,1.0
429099	paperref:380831	|	paperref:380816	|	exists=EXIST:P=0.0,1.0
429017	paperref:382748	|	paperref:384042	|	exists=EXIST:P=0.0,1.0
454941	paperref:380950	|	paperref:380184	|	exists=NOTEXIST:P=1.0,0.0
447567	paperref:382106	|	paperref:381386	|	exists=EXIST:P=0.0,1.0
446711	paperref:381788	|	paperref:383347	|	exists=EXIST:P=0.0,1.0
454522	paperref:381168	|	paperref:384713	|	exists=EXIST:P=0.0,1.0
433887	paperref:381661	|	paperref:380908	|	exists=NOTEXIST:P=1.0,0.0
438068	paperref:383985	|	paperref:384002	|	exists=EXIST:P=0.0,1.0
444162	paperref:382030	|	paperref:382342	|	exists=EXIST:P=0.0,1.0
457617	paperref:380771	|	paperref:383397	|	exists=EXIST:P=0.0,1.0
436163	paperref:384063	|	paperref:379974	|
435325	paperref:381546	|	paperref:379975	|	exists=EXIST:P=0.0,1.0
452470	paperref:383729	|	paperref:379936	|	exists=EXIST:P=0.0,1.0
434781	paperref:381227	|	paperref:383355	|	exists=EXIST:P=0.0,1.0
432581	paperref:379902	|	paperref:384027	|	exists=NOTEXIST:P=1.0,0.0
455159	paperref:381625	|	paperref:382540	|	exists=EXIST:P=0.0,1.0
453461	paperref:380439	|	paperref:383741	|
443204	paperref:382265	|	paperref:381970	|
434658	paperref:381340	|	paperref:380779	|	exists=EXIST:P=0.0,1.0
433655	paperref:379548	|	paperref:384045	|
430994	paperref:383396	|	paperref:382939	|	exists=EXIST:P=0.0,1.0
452413	paperref:382182	|	paperref:383957	|
450212	paperref:380631	|	paperref:384885	|	exists=NOTEXIST:P=1.0,0.0
447278	paperref:381459	|	paperref:383361	|
434896	paperref:381227	|	paperref:383099	|
432747	paperref:379879	|	paperref:379842	|
429983	paperref:384213	|	paperref:383350	|	exists=EXIST:P=0.0,1.0
448119	paperref:383912	|	paperref:380498	|
431158	paperref:382896	|	paperref:382105	|
440939	paperref:383766	|	paperref:382210	|	exists=EXIST:P=0.0,1.0
429774	paperref:383180	|	paperref:380572	|
435543	paperref:380097	|	paperref:381439	|
445025	paperref:382637	|	paperref:382787	|	exists=NOTEXIST:P=1.0,0.0
443945	paperref:382592	|	paperref:384272	|	exists=EXIST:P=0.0,1.0
441669	paperref:383709	|	paperref:380571	|	exists=EXIST:P=0.0,1.0
455095	paperref:382551	|	paperref:382661	|	exists=NOTEXIST:P=1.0,0.0
456107	paperref:384799	|	paperref:379653	|	exists=EXIST:P=0.0,1.0
454694	paperref:385153	|	paperref:384413	|
435875	paperref:379789	|	paperref:384554	|
429443	paperref:381883	|	paperref:381781	|	exists=EXIST:P=0.0,1.0
434841	paperref:381227	|	paperref:380847	|	exists=EXIST:P=0.0,1.0
452995	paperref:382626	|	paperref:384787	|	exists=EXIST:P=0.0,1.0
447935	paperref:383863	|	paperref:381690	|	exists=EXIST:P=0.0,1.0
437665	paperref:383141	|	paperref:381272	|	exists=EXIST:P=0.0,1.0
429954	paperref:383771	|	paperref:383391	|	exists=EXIST:P=0.0,1.0
442660	paperref:381523	|	paperref:381138	|	exists=EXIST:P=0.0,1.0
439556	paperref:383641	|	paperref:384197	|
431652	paperref:381516	|	paperref:381461	|	exists=EXIST:P=0.0,1.0
429727	paperref:380949	|	paperref:382847	|
434411	paperref:384086	|	paperref:383008	|
453810	paperref:384061	|	paperref:379975	|
438756	paperref:383140	|	paperref:380071	|	exists=EXIST:P=0.0,1.0
449598	paperref:380459	|	paperref:383424	|	exists=EXIST:P=0.0,1.0
456262	paperref:384184	|	paperref:384637	|	exists=NOTEXIST:P=1.0,0.0
446769	paperref:382364	|	paperref:381030	|	exists=EXIST:P=0.0,1.0
435956	paperref:380338	|	paperref:381626	|	exists=EXIST:P=0.0,1.0
445290	paperref:382658	|	paperref:383016	|
445880	paperref:380363	|	paperref:382682	|	exists=EXIST:P=0.0,1.0
454550	paperref:379854	|	paperref:384118	|	exists=EXIST:P=0.0,1.0
446318	paperref:384741	|	paperref:383780	|
455316	paperref:382379	|	paperref:382970	|	exists=EXIST:P=0.0,1.0
443122	paperref:384744	|	paperref:382848	|
436137	paperref:381270	|	paperref:383794	|
430175	paperref:382694	|	paperref:380704	|
444241	paperref:383492	|	paperref:382559	|	exists=EXIST:P=0.0,1.0
429102	paperref:380831	|	paperref:380540	|	exists=NOTEXIST:P=1.0,0.0
451316	paperref:384868	|	paperref:382556	|	exists=NOTEXIST:P=1.0,0.0
434962	paperref:380652	|	paperref:383418	|	exists=EXIST:P=0.0,1.0
440142	paperref:381300	|	paperref:382813	|	exists=NOTEXIST:P=1.0,0.0
436571	paperref:381425	|	paperref:379624	|	exists=EXIST:P=0.0,1.0
454742	paperref:382183	|	paperref:381732	|	exists=NOTEXIST:P=1.0,0.0
446216	paperref:379701	|	paperref:383529	|
435941	paperref:382432	|	paperref:384786	|	exists=NOTEXIST:P=1.0,0.0
445101	paperref:381014	|	paperref:381009	|	exists=EXIST:P=0.0,1.0
433839	paperref:384629	|	paperref:381308	|	exists=EXIST:P=0.0,1.0
437842	paperref:383780	|	paperref:384050	|
428623	paperref:379926	|	paperref:381452	|	exists=EXIST:P=0.0,1.0
453720	paperref:382347	|	paperref:379907	|
435071	paperref:379830	|	paperref:383381	|	exists=NOTEXIST:P=1.0,0.0
456857	paperref:380729	|	paperref:382423	|	exists=NOTEXIST:P=1.0,0.0
429991	paperref:384213	|	paperref:383368	|
454713	paperref:381007	|	paperref:380228	|	exists=NOTEXIST:P=1.0,0.0
436269	paperref:381162	|	paperref:384376	|	exists=NOTEXIST:P=1.0,0.0
442095	paperref:384112	|	paperref:383684	|	exists=NOTEXIST:P=1.0,0.0
429624	paperref:381570	|	paperref:385013	|	exists=EXIST:P=0.0,1.0
441788	paperref:380068	|	paperref:383016	|	exists=EXIST:P=0.0,1.0
438520	paperref:379630	|	paperref:382224	|
449447	paperref:381638	|	paperref:380407	|	exists=EXIST:P=0.0,1.0
430904	paperref:381985	|	paperref:384757	|	exists=EXIST:P=0.0,1.0
455389	paperref:380943	|	paperref:380951	|
431609	paperref:383450	|	paperref:380463	|	exists=NOTEXIST:P=1.0,0.0
434983	paperref:380652	|	paperref:380924	|	exists=EXIST:P=0.0,1.0
435865	paperref:383562	|	paperref:382362	|	exists=NOTEXIST:P=1.0,0.0
452684	paperref:379851	|	paperref:379786	|	exists=EXIST:P=0.0,1.0
438269	paperref:382255	|	paperref:380618	|	exists=EXIST:P=0.0,1.0
448068	paperref:382054	|	paperref:384351	|	exists=NOTEXIST:P=1.0,0.0
438430	paperref:384159	|	paperref:384924	|
456273	paperref:381641	|	paperref:382366	|	exists=EXIST:P=0.0,1.0
439459	paperref:384793	|	paperref:380041	|
455778	paperref:384491	|	paperref:384018	|	exists=EXIST:P=0.0,1.0
439025	paperref:379655	|	paperref:379543	|
432085	paperref:384259	|	paperref:380295	|	exists=EXIST:P=0.0,1.0
444893	paperref:380738	|	paperref:383347	|	exists=EXIST:P=0.0,1.0
435362	paperref:381546	|	paperref:384058	|	exists=EXIST:P=0.0,1.0
453210	paperref:385071	|	paperref:379845	|	exists=EXIST:P=0.0,1.0
452321	paperref:384690	|	paperref:383743	|	exists=EXIST:P=0.0,1.0
452856	paperref:380596	|	paperref:380793	|	exists=EXIST:P=0.0,1.0
432257	paperref:380839	|	paperref:384924	|
431066	paperref:383544	|	paperref:382271	|	exists=NOTEXIST:P=1.0,0.0
444927	paperref:380738	|	paperref:384550	|	exists=EXIST:P=0.0,1.0
457306	paperref:381613	|	paperref:382939	|	exists=NOTEXIST:P=1.0,0.0
428994	paperref:384339	|	paperref:383679	|	exists=NOTEXIST:P=1.0,0.0
451797	paperref:384212	|	paperref:383689	|	exists=EXIST:P=0.0,1.0
447079	paperref:383621	|	paperref:380062	|	exists=EXIST:P=0.0,1.0
451521	paperref:380557	|	paperref:384909	|	exists=NOTEXIST:P=1.0,0.0
434364	paperref:380583	|	paperref:380636	|	exists=EXIST:P=0.0,1.0
430886	paperref:379994	|	paperref:381704	|	exists=EXIST:P=0.0,1.0
444173	paperref:381071	|	paperref:384750	|	exists=NOTEXIST:P=1.0,0.0
451712	paperref:381051	|	paperref:381786	|	exists=EXIST:P=0.0,1.0
457004	paperref:383397	|	paperref:383778	|	exists=EXIST:P=0.0,1.0
445256	paperref:381761	|	paperref:383989	|	exists=NOTEXIST:P=1.0,0.0
444138	paperref:382030	|	paperref:382600	|	exists=EXIST:P=0.0,1.0
443814	paperref:380354	|	paperref:380125	|	exists=EXIST:P=0.0,1.0
428759	paperref:381786	|	paperref:383361	|	exists=EXIST:P=0.0,1.0
431295	paperref:380122	|	paperref:380107	|	exists=NOTEXIST:P=1.0,0.0
434048	paperref:380092	|	paperref:380247	|	exists=NOTEXIST:P=1.0,0.0
429619	paperref:383955	|	paperref:381087	|	exists=EXIST:P=0.0,1.0
438769	paperref:382173	|	paperref:385137	|	exists=NOTEXIST:P=1.0,0.0
437159	paperref:380919	|	paperref:380171	|
437478	paperref:384222	|	paperref:384171	|	exists=EXIST:P=0.0,1.0
450561	paperref:381142	|	paperref:380707	|
445017	paperref:383145	|	paperref:381856	|
454804	paperref:380654	|	paperref:384057	|	exists=EXIST:P=0.0,1.0
439576	paperref:381214	|	paperref:379954	|	exists=NOTEXIST:P=1.0,0.0
451992	paperref:383762	|	paperref:384790	|	exists=EXIST:P=0.0,1.0
433578	paperref:383195	|	paperref:382755	|	exists=NOTEXIST:P=1.0,0.0
435722	paperref:380436	|	paperref:384473	|	exists=NOTEXIST:P=1.0,0.0
434672	paperref:383394	|	paperref:382943	|	exists=EXIST:P=0.0,1.0
439051	paperref:383909	|	paperref:384755	|	exists=NOTEXIST:P=1.0,0.0
455931	paperref:383358	|	paperref:382336	|
452253	paperref:379725	|	paperref:381005	|
446206	paperref:383679	|	paperref:381688	|	exists=EXIST:P=0.0,1.0
455512	paperref:382633	|	paperref:382014	|
451720	paperref:381051	|	paperref:381614	|	exists=EXIST:P=0.0,1.0
443435	paperref:379888	|	paperref:382203	|
445892	paperref:382482	|	paperref:381169	|	exists=NOTEXIST:P=1.0,0.0
444836	paperref:381683	|	paperref:381478	|	exists=EXIST:P=0.0,1.0
443467	paperref:382357	|	paperref:383427	|	exists=EXIST:P=0.0,1.0
436662	paperref:380385	|	paperref:382456	|	exists=NOTEXIST:P=1.0,0.0
442997	paperref:384468	|	paperref:380637	|	exists=EXIST:P=0.0,1.0
450336	paperref:383375	|	paperref:381153	|	exists=EXIST:P=0.0,1.0
445409	paperref:381457	|	paperref:380284	|	exists=EXIST:P=0.0,1.0
431277	paperref:383437	|	paperref:382298	|
450180	paperref:383806	|	paperref:382105	|	exists=EXIST:P=0.0,1.0
456946	paperref:381265	|	paperref:383844	|
430539	paperref:384353	|	paperref:384415	|
449437	paperref:380160	|	paperref:379850	|	exists=EXIST:P=0.0,1.0
449837	paperref:383986	|	paperref:379939	|
457624	paperref:380771	|	paperref:383772	|	exists=EXIST:P=0.0,1.0
452933	paperref:380639	|	paperref:384050	|
441975	paperref:381073	|	paperref:384936	|	exists=EXIST:P=0.0,1.0
435446	paperref:380940	|	paperref:381230	|	exists=EXIST:P=0.0,1.0
452387	paperref:379986	|	paperref:384968	|	exists=EXIST:P=0.0,1.0
441184	paperref:384038	|	paperref:384997	|	exists=EXIST:P=0.0,1.0
452110	paperref:384302	|	paperref:383421	|	exists=EXIST:P=0.0,1.0
447023	paperref:380653	|	paperref:380062	|	exists=EXIST:P=0.0,1.0
439829	paperref:380640	|	paperref:383202	|	exists=EXIST:P=0.0,1.0
437696	paperref:383910	|	paperref:385162	|	exists=EXIST:P=0.0,1.0
454151	paperref:381427	|	paperref:380610	|	exists=NOTEXIST:P=1.0,0.0
443750	paperref:380491	|	paperref:381658	|	exists=EXIST:P=0.0,1.0
449266	paperref:379773	|	paperref:381212	|	exists=NOTEXIST:P=1.0,0.0
444351	paperref:381112	|	paperref:379588	|	exists=NOTEXIST:P=1.0,0.0
430473	paperref:381423	|	paperref:383321	|	exists=NOTEXIST:P=1.0,0.0
457316	paperref:384573	|	paperref:379649	|
454576	paperref:382362	|	paperref:382009	|
436612	paperref:382716	|	paperref:384270	|	exists=EXIST:P=0.0,1.0
456911	paperref:380707	|	paperref:383347	|	exists=EXIST:P=0.0,1.0
446285	paperref:381549	|	paperref:383257	|	exists=EXIST:P=0.0,1.0
448627	paperref:379722	|	paperref:383355	|	exists=EXIST:P=0.0,1.0
434347	paperref:381863	|	paperref:382291	|	exists=NOTEXIST:P=1.0,0.0
447901	paperref:383965	|	paperref:383062	|
446025	paperref:385149	|	paperref:384807	|	exists=NOTEXIST:P=1.0,0.0
454794	paperref:380110	|	paperref:384274	|
455600	paperref:381515	|	paperref:381459	|	exists=EXIST:P=0.0,1.0
449886	paperref:383330	|	paperref:382223	|	exists=NOTEXIST:P=1.0,0.0
430420	paperref:383755	|	paperref:382171	|	exists=NOTEXIST:P=1.0,0.0
438246	paperref:384959	|	paperref:379775	|
455937	paperref:383988	|	paperref:383929	|
449335	paperref:381361	|	paperref:381453	|
440295	paperref:383061	|	paperref:380093	|
442124	paperref:384718	|	paperref:384398	|	exists=NOTEXIST:P=1.0,0.0
435315	paperref:379993	|	paperref:384845	|
440826	paperref:379613	|	paperref:384708	|	exists=EXIST:P=0.0,1.0
446942	paperref:380645	|	paperref:383497	|
449573	paperref:379702	|	paperref:384159	|	exists=NOTEXIST:P=1.0,0.0
450717	paperref:383136	|	paperref:381275	|	exists=EXIST:P=0.0,1.0
436881	paperref:381120	|	paperref:380579	|	exists=EXIST:P=0.0,1.0
437451	paperref:383163	|	paperref:381598	|	exists=EXIST:P=0.0,1.0
434318	paperref:380227	|	paperref:382098	|	exists=EXIST:P=0.0,1.0
