UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
308094	paperref:164902	paperref:166523	|	exists=NOTEXIST:P=1.0,0.0
317379	paperref:166025	paperref:166001	|
266921	paperref:163145	paperref:164335	|	exists=NOTEXIST:P=1.0,0.0
305940	paperref:165095	paperref:167268	|
303246	paperref:163871	paperref:163107	|
265750	paperref:165240	paperref:162684	|	exists=NOTEXIST:P=1.0,0.0
255502	paperref:166414	paperref:168312	|
291644	paperref:165772	paperref:164506	|
301553	paperref:163045	paperref:164889	|
267605	paperref:167000	paperref:167093	|
317116	paperref:166196	paperref:165365	|
321933	paperref:164960	paperref:164276	|
319280	paperref:163669	paperref:166714	|
299279	paperref:166494	paperref:167268	|
283007	paperref:166025	paperref:165682	|
290684	paperref:165989	paperref:165047	|
304630	paperref:168423	paperref:166323	|
277075	paperref:167533	paperref:165802	|
267137	paperref:165073	paperref:168230	|
316448	paperref:163513	paperref:165021	|
298693	paperref:164890	paperref:163675	|	exists=NOTEXIST:P=1.0,0.0
315529	paperref:162901	paperref:167714	|	exists=NOTEXIST:P=1.0,0.0
293587	paperref:165160	paperref:163210	|
284626	paperref:163894	paperref:167587	|
285218	paperref:164821	paperref:164397	|	exists=NOTEXIST:P=1.0,0.0
309469	paperref:163250	paperref:162648	|
286786	paperref:165915	paperref:166275	|
267113	paperref:166967	paperref:163853	|
287668	paperref:163439	paperref:164813	|
295466	paperref:166792	paperref:167665	|
300064	paperref:164454	paperref:165515	|
266418	paperref:164286	paperref:164440	|	exists=NOTEXIST:P=1.0,0.0
280001	paperref:162991	paperref:165152	|
279673	paperref:164867	paperref:163756	|
258566	paperref:163413	paperref:162580	|
289175	paperref:162873	paperref:168147	|	exists=NOTEXIST:P=1.0,0.0
262281	paperref:168323	paperref:165143	|
268679	paperref:163683	paperref:163787	|
256430	paperref:163105	paperref:163567	|
320527	paperref:164759	paperref:164763	|	exists=EXIST:P=0.0,1.0
309984	paperref:163095	paperref:167765	|
272399	paperref:162611	paperref:165177	|
316728	paperref:165530	paperref:164747	|	exists=NOTEXIST:P=1.0,0.0
286723	paperref:166188	paperref:166275	|
264085	paperref:165142	paperref:165943	|
295278	paperref:163142	paperref:162707	|
274931	paperref:164170	paperref:167214	|
258050	paperref:167390	paperref:167541	|
279853	paperref:165688	paperref:163834	|	exists=NOTEXIST:P=1.0,0.0
261934	paperref:165078	paperref:167429	|
287043	paperref:167150	paperref:165964	|
318011	paperref:166662	paperref:164354	|
308178	paperref:166526	paperref:163322	|	exists=NOTEXIST:P=1.0,0.0
272168	paperref:168058	paperref:163784	|
278763	paperref:163058	paperref:165711	|
311184	paperref:163954	paperref:162825	|
296569	paperref:166567	paperref:167477	|
278001	paperref:164651	paperref:167316	|
267719	paperref:167013	paperref:165117	|
290102	paperref:163838	paperref:162737	|
315287	paperref:165538	paperref:168220	|
314685	paperref:167716	paperref:166949	|
260157	paperref:164083	paperref:167064	|
283537	paperref:167433	paperref:166979	|
301749	paperref:162648	paperref:166648	|	exists=NOTEXIST:P=1.0,0.0
283134	paperref:163943	paperref:168309	|
259113	paperref:162758	paperref:165642	|
306871	paperref:163749	paperref:167470	|
259083	paperref:167637	paperref:165477	|
284562	paperref:165240	paperref:166277	|
293781	paperref:168327	paperref:163235	|	exists=NOTEXIST:P=1.0,0.0
254093	paperref:166974	paperref:168408	|
266826	paperref:162598	paperref:165569	|
280997	paperref:168308	paperref:168306	|
262038	paperref:163844	paperref:162661	|	exists=NOTEXIST:P=1.0,0.0
285725	paperref:165997	paperref:165650	|
282402	paperref:165681	paperref:165634	|	exists=NOTEXIST:P=1.0,0.0
285312	paperref:166279	paperref:164991	|
309462	paperref:164909	paperref:162648	|
304053	paperref:166641	paperref:167328	|
270618	paperref:166960	paperref:168381	|	exists=NOTEXIST:P=1.0,0.0
262313	paperref:165143	paperref:164167	|
312574	paperref:163838	paperref:163679	|
284153	paperref:164851	paperref:168184	|
275918	paperref:162740	paperref:166804	|
258946	paperref:166221	paperref:163410	|	exists=NOTEXIST:P=1.0,0.0
313431	paperref:167709	paperref:165406	|
309670	paperref:165251	paperref:165250	|
302252	paperref:165064	paperref:167243	|	exists=NOTEXIST:P=1.0,0.0
270614	paperref:164387	paperref:166960	|
281021	paperref:168242	paperref:165002	|
284829	paperref:165691	paperref:168417	|
293163	paperref:164170	paperref:166448	|
274565	paperref:166743	paperref:167270	|
284015	paperref:167431	paperref:163430	|	exists=NOTEXIST:P=1.0,0.0
272861	paperref:168271	paperref:167268	|
272494	paperref:168008	paperref:162764	|
265875	paperref:166910	paperref:165298	|
298345	paperref:162650	paperref:166206	|
274879	paperref:168333	paperref:167214	|	exists=NOTEXIST:P=1.0,0.0
267967	paperref:164216	paperref:168220	|	exists=NOTEXIST:P=1.0,0.0
256568	paperref:165450	paperref:163321	|
283561	paperref:165885	paperref:165990	|
259302	paperref:166604	paperref:166961	|	exists=NOTEXIST:P=1.0,0.0
258623	paperref:167639	paperref:163520	|
322889	paperref:165583	paperref:163446	|
256015	paperref:165453	paperref:163477	|	exists=NOTEXIST:P=1.0,0.0
293640	paperref:165470	paperref:166567	|
289813	paperref:167946	paperref:165614	|
292318	paperref:165205	paperref:168298	|
272338	paperref:166961	paperref:166048	|
307797	paperref:167579	paperref:166189	|	exists=NOTEXIST:P=1.0,0.0
275921	paperref:165497	paperref:166804	|
285497	paperref:167590	paperref:167589	|
322943	paperref:168409	paperref:163311	|	exists=NOTEXIST:P=1.0,0.0
309754	paperref:163242	paperref:168218	|
300505	paperref:165817	paperref:167890	|
285811	paperref:165997	paperref:162863	|
307089	paperref:164976	paperref:167112	|	exists=NOTEXIST:P=1.0,0.0
266540	paperref:164380	paperref:164440	|	exists=NOTEXIST:P=1.0,0.0
285687	paperref:164399	paperref:166652	|
292674	paperref:166162	paperref:163761	|
262367	paperref:163192	paperref:165143	|
287938	paperref:162867	paperref:163436	|
300937	paperref:165069	paperref:167625	|
282559	paperref:166517	paperref:166060	|
315112	paperref:165434	paperref:163672	|
276676	paperref:167189	paperref:162766	|
307208	paperref:166188	paperref:165446	|
293601	paperref:165160	paperref:167114	|
260119	paperref:166489	paperref:164795	|
288758	paperref:164140	paperref:163007	|	exists=NOTEXIST:P=1.0,0.0
262398	paperref:165143	paperref:168219	|	exists=NOTEXIST:P=1.0,0.0
275485	paperref:167537	paperref:166600	|	exists=NOTEXIST:P=1.0,0.0
278415	paperref:164434	paperref:164437	|
291014	paperref:167053	paperref:163867	|
266943	paperref:167491	paperref:164317	|	exists=NOTEXIST:P=1.0,0.0
302762	paperref:165062	paperref:165535	|	exists=NOTEXIST:P=1.0,0.0
257064	paperref:168472	paperref:168200	|	exists=NOTEXIST:P=1.0,0.0
267518	paperref:167667	paperref:163636	|
263913	paperref:168302	paperref:167168	|
315841	paperref:166526	paperref:165536	|	exists=NOTEXIST:P=1.0,0.0
287825	paperref:165993	paperref:163071	|	exists=NOTEXIST:P=1.0,0.0
264804	paperref:162895	paperref:165093	|	exists=NOTEXIST:P=1.0,0.0
270884	paperref:167641	paperref:167064	|	exists=NOTEXIST:P=1.0,0.0
294940	paperref:166984	paperref:166229	|
263603	paperref:165140	paperref:163635	|
253868	paperref:163176	paperref:167240	|	exists=NOTEXIST:P=1.0,0.0
258681	paperref:166390	paperref:167851	|	exists=NOTEXIST:P=1.0,0.0
286477	paperref:164719	paperref:163343	|
307068	paperref:167554	paperref:166703	|
311844	paperref:166923	paperref:166244	|
294690	paperref:167733	paperref:167730	|
310195	paperref:164908	paperref:165495	|	exists=NOTEXIST:P=1.0,0.0
259197	paperref:163922	paperref:165239	|
289659	paperref:164468	paperref:167030	|
304982	paperref:163804	paperref:163806	|	exists=EXIST:P=0.0,1.0
257612	paperref:168333	paperref:163063	|
268170	paperref:162835	paperref:162913	|	exists=NOTEXIST:P=1.0,0.0
255750	paperref:165452	paperref:163125	|
303841	paperref:164999	paperref:167927	|
279137	paperref:165942	paperref:166680	|
279122	paperref:164011	paperref:165942	|
322508	paperref:165241	paperref:167776	|
286665	paperref:165960	paperref:166536	|
288989	paperref:164173	paperref:163477	|	exists=NOTEXIST:P=1.0,0.0
274967	paperref:167865	paperref:164410	|
314671	paperref:165118	paperref:168027	|
276607	paperref:167819	paperref:162766	|
274654	paperref:166803	paperref:166804	|
302719	paperref:163989	paperref:168090	|	exists=NOTEXIST:P=1.0,0.0
296110	paperref:165029	paperref:166289	|
273679	paperref:165090	paperref:165087	|
297510	paperref:162741	paperref:166641	|	exists=NOTEXIST:P=1.0,0.0
279319	paperref:163594	paperref:168373	|
272671	paperref:168373	paperref:167643	|
306032	paperref:167716	paperref:167110	|
277313	paperref:167270	paperref:166801	|	exists=NOTEXIST:P=1.0,0.0
278997	paperref:162881	paperref:166980	|
287544	paperref:164011	paperref:166792	|
275747	paperref:164511	paperref:164004	|
273120	paperref:168108	paperref:162727	|
275302	paperref:163400	paperref:166001	|
298151	paperref:164895	paperref:165283	|	exists=NOTEXIST:P=1.0,0.0
317785	paperref:168220	paperref:168353	|
291852	paperref:167030	paperref:164751	|
269285	paperref:165821	paperref:167259	|	exists=NOTEXIST:P=1.0,0.0
320192	paperref:162664	paperref:166231	|
260643	paperref:163760	paperref:168468	|
279765	paperref:167029	paperref:167285	|
278559	paperref:164393	paperref:167178	|	exists=NOTEXIST:P=1.0,0.0
276171	paperref:168268	paperref:164005	|
321976	paperref:163267	paperref:163266	|
265201	paperref:166711	paperref:165563	|
257789	paperref:164940	paperref:164626	|	exists=NOTEXIST:P=1.0,0.0
258686	paperref:167849	paperref:167851	|
291959	paperref:167366	paperref:165762	|
287558	paperref:164011	paperref:167777	|	exists=NOTEXIST:P=1.0,0.0
316767	paperref:164368	paperref:165019	|	exists=NOTEXIST:P=1.0,0.0
302581	paperref:165613	paperref:165636	|
303893	paperref:168218	paperref:164501	|	exists=NOTEXIST:P=1.0,0.0
324186	paperref:166308	paperref:166534	|
265328	paperref:165140	paperref:165537	|
297484	paperref:162741	paperref:165064	|
306399	paperref:163684	paperref:167279	|
298055	paperref:166205	paperref:163269	|
284300	paperref:164307	paperref:162711	|
321823	paperref:165230	paperref:168236	|
262147	paperref:164104	paperref:164101	|
255220	paperref:163871	paperref:163177	|
260315	paperref:164932	paperref:168053	|
323147	paperref:162564	paperref:162563	|
288078	paperref:163095	paperref:164017	|
308015	paperref:164376	paperref:166388	|
260066	paperref:168467	paperref:166562	|
317122	paperref:166196	paperref:165265	|	exists=NOTEXIST:P=1.0,0.0
316219	paperref:166525	paperref:167297	|	exists=NOTEXIST:P=1.0,0.0
300794	paperref:166077	paperref:167111	|
309198	paperref:165644	paperref:168092	|	exists=NOTEXIST:P=1.0,0.0
322573	paperref:164855	paperref:167766	|
318068	paperref:167927	paperref:163181	|
320340	paperref:167243	paperref:167193	|
317772	paperref:163328	paperref:168220	|
293320	paperref:167037	paperref:162785	|	exists=NOTEXIST:P=1.0,0.0
285155	paperref:166276	paperref:162986	|	exists=NOTEXIST:P=1.0,0.0
320488	paperref:165239	paperref:165238	|
319887	paperref:166025	paperref:165123	|
306537	paperref:163527	paperref:167564	|	exists=NOTEXIST:P=1.0,0.0
293463	paperref:168383	paperref:162628	|
278235	paperref:166041	paperref:167849	|	exists=NOTEXIST:P=1.0,0.0
277345	paperref:166475	paperref:166478	|
264748	paperref:165296	paperref:165292	|
303235	paperref:163871	paperref:167240	|	exists=NOTEXIST:P=1.0,0.0
315752	paperref:165497	paperref:167327	|	exists=NOTEXIST:P=1.0,0.0
295133	paperref:168323	paperref:166782	|
279114	paperref:163005	paperref:165942	|
320063	paperref:168238	paperref:167246	|	exists=NOTEXIST:P=1.0,0.0
310870	paperref:166780	paperref:168210	|	exists=NOTEXIST:P=1.0,0.0
260318	paperref:163527	paperref:168053	|
291743	paperref:165695	paperref:165752	|
289053	paperref:164173	paperref:168153	|
260933	paperref:167520	paperref:164819	|
313371	paperref:167778	paperref:166446	|	exists=NOTEXIST:P=1.0,0.0
305423	paperref:168009	paperref:162580	|
275004	paperref:165623	paperref:166744	|
320226	paperref:166239	paperref:166241	|
300715	paperref:167370	paperref:164511	|
320783	paperref:165236	paperref:165235	|
301158	paperref:162729	paperref:165964	|
263018	paperref:165772	paperref:166614	|
301548	paperref:165748	paperref:164889	|
257714	paperref:162759	paperref:163944	|
262959	paperref:165144	paperref:167839	|	exists=NOTEXIST:P=1.0,0.0
301302	paperref:162577	paperref:163643	|
270653	paperref:164014	paperref:166960	|
292013	paperref:164514	paperref:165279	|
294758	paperref:164490	paperref:166563	|	exists=NOTEXIST:P=1.0,0.0
259602	paperref:167521	paperref:164816	|
295742	paperref:164039	paperref:164387	|
313910	paperref:168153	paperref:164260	|
254056	paperref:163795	paperref:164200	|
305430	paperref:168009	paperref:167187	|
289692	paperref:167039	paperref:163726	|	exists=NOTEXIST:P=1.0,0.0
312204	paperref:168217	paperref:167778	|
315927	paperref:165385	paperref:162961	|
289329	paperref:167205	paperref:163834	|
312466	paperref:163950	paperref:166848	|	exists=NOTEXIST:P=1.0,0.0
274769	paperref:168158	paperref:166473	|
321702	paperref:167554	paperref:166391	|
256951	paperref:162601	paperref:162854	|
312338	paperref:168149	paperref:165515	|
270397	paperref:167955	paperref:162609	|
268504	paperref:163449	paperref:167494	|
302820	paperref:164512	paperref:167268	|
310235	paperref:167335	paperref:164908	|	exists=NOTEXIST:P=1.0,0.0
268242	paperref:163585	paperref:166564	|
315801	paperref:165497	paperref:164411	|
323433	paperref:162674	paperref:166459	|	exists=NOTEXIST:P=1.0,0.0
255997	paperref:167805	paperref:164558	|
278566	paperref:166767	paperref:167178	|
305294	paperref:165185	paperref:162578	|
301814	paperref:164354	paperref:167951	|
316018	paperref:166857	paperref:167298	|	exists=NOTEXIST:P=1.0,0.0
297993	paperref:166205	paperref:167512	|
254233	paperref:163175	paperref:162740	|	exists=NOTEXIST:P=1.0,0.0
311210	paperref:167919	paperref:167917	|
301821	paperref:167951	paperref:167350	|	exists=NOTEXIST:P=1.0,0.0
261085	paperref:167385	paperref:163985	|
305333	paperref:168424	paperref:168426	|
258542	paperref:163413	paperref:165695	|
318136	paperref:166004	paperref:166469	|	exists=NOTEXIST:P=1.0,0.0
267343	paperref:165568	paperref:167710	|	exists=NOTEXIST:P=1.0,0.0
273342	paperref:165093	paperref:167724	|
269882	paperref:162912	paperref:167647	|
304193	paperref:165617	paperref:163951	|	exists=NOTEXIST:P=1.0,0.0
319656	paperref:165701	paperref:165703	|	exists=EXIST:P=0.0,1.0
280758	paperref:166048	paperref:168005	|
270103	paperref:165076	paperref:167497	|
292487	paperref:163762	paperref:164490	|
316188	paperref:165020	paperref:166119	|	exists=NOTEXIST:P=1.0,0.0
259040	paperref:166149	paperref:167188	|
256361	paperref:167595	paperref:163567	|	exists=NOTEXIST:P=1.0,0.0
280632	paperref:164291	paperref:167607	|
292958	paperref:166221	paperref:167148	|	exists=NOTEXIST:P=1.0,0.0
268010	paperref:164216	paperref:166927	|
260112	paperref:164796	paperref:166489	|
271060	paperref:163407	paperref:166523	|
259103	paperref:167853	paperref:167849	|
274759	paperref:164002	paperref:165578	|	exists=NOTEXIST:P=1.0,0.0
323154	paperref:166179	paperref:166180	|
318893	paperref:165110	paperref:166459	|
276811	paperref:165159	paperref:164468	|
280418	paperref:164380	paperref:164290	|	exists=NOTEXIST:P=1.0,0.0
274219	paperref:164009	paperref:167667	|
292161	paperref:162938	paperref:166567	|
319491	paperref:164821	paperref:163934	|
301107	paperref:167376	paperref:167377	|
268967	paperref:163527	paperref:163172	|	exists=NOTEXIST:P=1.0,0.0
274669	paperref:166803	paperref:166467	|
291461	paperref:165773	paperref:164301	|
268705	paperref:163787	paperref:163097	|	exists=NOTEXIST:P=1.0,0.0
311775	paperref:166791	paperref:165117	|	exists=NOTEXIST:P=1.0,0.0
307389	paperref:166118	paperref:164900	|
259717	paperref:168281	paperref:162756	|
311083	paperref:167342	paperref:162673	|
291356	paperref:164232	paperref:164457	|
303007	paperref:168220	paperref:165483	|
280771	paperref:165037	paperref:166048	|
254889	paperref:164552	paperref:166614	|
265116	paperref:165856	paperref:167384	|
307574	paperref:165033	paperref:165041	|
257024	paperref:163365	paperref:165709	|
306101	paperref:164977	paperref:162577	|
281823	paperref:162707	paperref:164182	|
312510	paperref:166929	paperref:163518	|
269349	paperref:165980	paperref:164101	|	exists=NOTEXIST:P=1.0,0.0
297070	paperref:163837	paperref:166980	|	exists=NOTEXIST:P=1.0,0.0
318827	paperref:162835	paperref:168418	|
323893	paperref:167996	paperref:167998	|	exists=EXIST:P=0.0,1.0
277344	paperref:164341	paperref:166475	|
256540	paperref:165538	paperref:165450	|
316310	paperref:167823	paperref:164069	|	exists=NOTEXIST:P=1.0,0.0
311710	paperref:166650	paperref:166232	|	exists=NOTEXIST:P=1.0,0.0
275279	paperref:166472	paperref:165005	|
269903	paperref:163785	paperref:167270	|
289257	paperref:165608	paperref:164988	|
295196	paperref:167716	paperref:163535	|
273094	paperref:168108	paperref:166837	|
270565	paperref:167750	paperref:167751	|	exists=EXIST:P=0.0,1.0
285339	paperref:162620	paperref:162621	|
282621	paperref:167021	paperref:165660	|
281833	paperref:163626	paperref:165426	|
260761	paperref:162754	paperref:163400	|	exists=NOTEXIST:P=1.0,0.0
305853	paperref:167715	paperref:167268	|
312973	paperref:165517	paperref:164749	|
318150	paperref:166663	paperref:165098	|
267177	paperref:166597	paperref:166567	|
316999	paperref:166118	paperref:168154	|
291776	paperref:165051	paperref:165515	|
300489	paperref:163126	paperref:165283	|
257255	paperref:164140	paperref:165451	|
263161	paperref:163409	paperref:165566	|
296199	paperref:167666	paperref:163110	|
284487	paperref:164259	paperref:166277	|
255215	paperref:163449	paperref:163177	|	exists=NOTEXIST:P=1.0,0.0
269703	paperref:164574	paperref:167496	|
320804	paperref:167832	paperref:165510	|	exists=NOTEXIST:P=1.0,0.0
280287	paperref:165153	paperref:167904	|	exists=NOTEXIST:P=1.0,0.0
305554	paperref:167269	paperref:165643	|
300012	paperref:166291	paperref:164263	|	exists=NOTEXIST:P=1.0,0.0
288443	paperref:165508	paperref:164014	|	exists=NOTEXIST:P=1.0,0.0
291364	paperref:165168	paperref:168427	|
321356	paperref:162669	paperref:162670	|
276778	paperref:166585	paperref:168193	|
260002	paperref:163417	paperref:162965	|
266659	paperref:162702	paperref:162685	|
323243	paperref:165662	paperref:166536	|	exists=NOTEXIST:P=1.0,0.0
287022	paperref:163046	paperref:168331	|
284310	paperref:164307	paperref:167064	|
264233	paperref:163250	paperref:163993	|
282354	paperref:163595	paperref:163492	|	exists=NOTEXIST:P=1.0,0.0
301940	paperref:167765	paperref:164249	|	exists=NOTEXIST:P=1.0,0.0
254527	paperref:163144	paperref:164551	|
297414	paperref:162741	paperref:168381	|
314283	paperref:165736	paperref:167769	|	exists=NOTEXIST:P=1.0,0.0
289169	paperref:162873	paperref:164263	|	exists=NOTEXIST:P=1.0,0.0
312679	paperref:168219	paperref:165041	|
305631	paperref:167269	paperref:164128	|
303322	paperref:164752	paperref:166979	|
320231	paperref:166162	paperref:164570	|
270466	paperref:165466	paperref:163325	|	exists=NOTEXIST:P=1.0,0.0
257786	paperref:162759	paperref:167476	|	exists=NOTEXIST:P=1.0,0.0
311989	paperref:168219	paperref:167915	|
310614	paperref:168219	paperref:164786	|
297389	paperref:166204	paperref:168203	|
258711	paperref:166551	paperref:164667	|	exists=NOTEXIST:P=1.0,0.0
316862	paperref:164611	paperref:163330	|
273468	paperref:165664	paperref:165463	|
276395	paperref:166662	paperref:163402	|
280235	paperref:167667	paperref:168034	|
260705	paperref:165754	paperref:166810	|	exists=NOTEXIST:P=1.0,0.0
259303	paperref:166604	paperref:167595	|
260974	paperref:165784	paperref:165145	|	exists=NOTEXIST:P=1.0,0.0
268024	paperref:164216	paperref:162862	|
291549	paperref:164795	paperref:164316	|
279712	paperref:165151	paperref:165150	|
278492	paperref:164648	paperref:168092	|
306100	paperref:162577	paperref:167710	|	exists=NOTEXIST:P=1.0,0.0
271888	paperref:163095	paperref:166151	|
265694	paperref:164260	paperref:162684	|
323005	paperref:164282	paperref:164281	|	exists=EXIST:P=0.0,1.0
299485	paperref:163645	paperref:167713	|	exists=NOTEXIST:P=1.0,0.0
291117	paperref:163867	paperref:165483	|
255953	paperref:164649	paperref:164558	|
266840	paperref:166431	paperref:165569	|
286123	paperref:167725	paperref:163951	|	exists=NOTEXIST:P=1.0,0.0
283903	paperref:163389	paperref:165775	|
288077	paperref:164909	paperref:164017	|	exists=NOTEXIST:P=1.0,0.0
288282	paperref:165249	paperref:164810	|
295217	paperref:163535	paperref:164506	|
259479	paperref:162755	paperref:167643	|
297728	paperref:163298	paperref:164627	|
319096	paperref:168150	paperref:162984	|
320024	paperref:167554	paperref:164414	|
320382	paperref:163186	paperref:165650	|
262328	paperref:164350	paperref:165143	|
287776	paperref:164260	paperref:163008	|
268795	paperref:162914	paperref:165990	|
297742	paperref:166133	paperref:165117	|
283054	paperref:163474	paperref:165009	|	exists=NOTEXIST:P=1.0,0.0
279689	paperref:162810	paperref:165853	|
317226	paperref:164822	paperref:164821	|
298895	paperref:165758	paperref:168023	|	exists=NOTEXIST:P=1.0,0.0
322908	paperref:164349	paperref:167779	|
274660	paperref:166803	paperref:165035	|	exists=NOTEXIST:P=1.0,0.0
292733	paperref:166012	paperref:162878	|	exists=NOTEXIST:P=1.0,0.0
311075	paperref:166526	paperref:167603	|
289145	paperref:165205	paperref:166127	|
269091	paperref:165064	paperref:163172	|
321700	paperref:166391	paperref:167124	|
279680	paperref:162707	paperref:164183	|
257111	paperref:166975	paperref:164899	|	exists=NOTEXIST:P=1.0,0.0
310924	paperref:165863	paperref:166601	|
294496	paperref:163144	paperref:163837	|
281806	paperref:165068	paperref:166511	|
281502	paperref:164294	paperref:164526	|	exists=NOTEXIST:P=1.0,0.0
267916	paperref:164216	paperref:166204	|
319556	paperref:165701	paperref:165702	|
267926	paperref:164216	paperref:166804	|
306737	paperref:166794	paperref:166437	|	exists=NOTEXIST:P=1.0,0.0
296904	paperref:167667	paperref:165647	|
276995	paperref:163518	paperref:166616	|	exists=NOTEXIST:P=1.0,0.0
287218	paperref:167667	paperref:166121	|
259680	paperref:163921	paperref:164293	|
301556	paperref:165531	paperref:164889	|	exists=NOTEXIST:P=1.0,0.0
263936	paperref:165295	paperref:164532	|	exists=NOTEXIST:P=1.0,0.0
319109	paperref:162595	paperref:162594	|
308666	paperref:163473	paperref:168147	|
286928	paperref:166538	paperref:166275	|
321433	paperref:166670	paperref:166671	|
321537	paperref:166670	paperref:165029	|
303637	paperref:164380	paperref:164200	|	exists=NOTEXIST:P=1.0,0.0
265169	paperref:167017	paperref:163379	|
314993	paperref:164855	paperref:168089	|
306760	paperref:163457	paperref:168005	|	exists=NOTEXIST:P=1.0,0.0
284111	paperref:165475	paperref:164052	|
295580	paperref:167187	paperref:163536	|
286130	paperref:166994	paperref:168023	|	exists=NOTEXIST:P=1.0,0.0
293959	paperref:167820	paperref:163532	|
276908	paperref:168132	paperref:164705	|
275919	paperref:163527	paperref:166804	|
296222	paperref:167666	paperref:164263	|
300785	paperref:164808	paperref:164809	|
255340	paperref:166379	paperref:164932	|
287536	paperref:164899	paperref:164011	|
264725	paperref:165001	paperref:165292	|
273909	paperref:167753	paperref:164810	|	exists=NOTEXIST:P=1.0,0.0
323128	paperref:163186	paperref:163604	|	exists=NOTEXIST:P=1.0,0.0
291273	paperref:165774	paperref:162580	|	exists=NOTEXIST:P=1.0,0.0
286773	paperref:165629	paperref:166275	|
276718	paperref:168193	paperref:165239	|
265787	paperref:164170	paperref:162684	|
279479	paperref:167395	paperref:168441	|
278234	paperref:166041	paperref:167651	|
258811	paperref:167852	paperref:167648	|
264206	paperref:163993	paperref:163109	|
272486	paperref:167269	paperref:162764	|
265555	paperref:164196	paperref:164794	|
259807	paperref:165161	paperref:162756	|
279573	paperref:165943	paperref:165535	|
302736	paperref:168158	paperref:165062	|	exists=NOTEXIST:P=1.0,0.0
290747	paperref:163943	paperref:165775	|
290710	paperref:168403	paperref:164178	|
310132	paperref:163188	paperref:166337	|
310438	paperref:167270	paperref:167241	|	exists=NOTEXIST:P=1.0,0.0
322751	paperref:165881	paperref:164408	|	exists=NOTEXIST:P=1.0,0.0
289371	paperref:167205	paperref:165047	|	exists=NOTEXIST:P=1.0,0.0
263531	paperref:164260	paperref:163635	|	exists=NOTEXIST:P=1.0,0.0
283794	paperref:164531	paperref:167111	|
318122	paperref:166004	paperref:164854	|
323623	paperref:162908	paperref:162907	|	exists=EXIST:P=0.0,1.0
285054	paperref:166276	paperref:164754	|
308507	paperref:164795	paperref:167349	|
263731	paperref:164109	paperref:164804	|
315595	paperref:165375	paperref:164699	|	exists=NOTEXIST:P=1.0,0.0
287448	paperref:164825	paperref:163381	|
297303	paperref:166930	paperref:166204	|
313982	paperref:167934	paperref:165534	|
290494	paperref:163868	paperref:167268	|
307149	paperref:166330	paperref:165121	|	exists=NOTEXIST:P=1.0,0.0
257200	paperref:165451	paperref:166835	|
290530	paperref:163868	paperref:165981	|	exists=NOTEXIST:P=1.0,0.0
323905	paperref:166308	paperref:167483	|
287251	paperref:165322	paperref:162577	|	exists=NOTEXIST:P=1.0,0.0
262776	paperref:163995	paperref:167643	|
319082	paperref:166853	paperref:166856	|
307875	paperref:167677	paperref:164057	|
295917	paperref:166878	paperref:163137	|
264374	paperref:165915	paperref:167169	|
308800	paperref:164566	paperref:168091	|	exists=NOTEXIST:P=1.0,0.0
319774	paperref:162666	paperref:164410	|
283538	paperref:167433	paperref:165172	|
258523	paperref:163413	paperref:168009	|
254505	paperref:162775	paperref:163178	|	exists=NOTEXIST:P=1.0,0.0
290153	paperref:167947	paperref:167945	|
303266	paperref:163871	paperref:164039	|
267368	paperref:164530	paperref:165568	|	exists=NOTEXIST:P=1.0,0.0
316813	paperref:162964	paperref:163183	|	exists=NOTEXIST:P=1.0,0.0
310275	paperref:166601	paperref:163138	|	exists=NOTEXIST:P=1.0,0.0
261788	paperref:166612	paperref:166800	|
313833	paperref:167711	paperref:163045	|
322405	paperref:166684	paperref:162671	|
284588	paperref:166534	paperref:166277	|
257336	paperref:167778	paperref:165451	|
296608	paperref:166985	paperref:167565	|
309603	paperref:167914	paperref:167780	|	exists=NOTEXIST:P=1.0,0.0
305358	paperref:165745	paperref:168351	|	exists=NOTEXIST:P=1.0,0.0
291085	paperref:164770	paperref:163867	|
323704	paperref:165245	paperref:165246	|
304167	paperref:163894	paperref:165617	|
302827	paperref:162863	paperref:164512	|
310489	paperref:167270	paperref:168013	|
291476	paperref:163837	paperref:165773	|	exists=NOTEXIST:P=1.0,0.0
294961	paperref:166424	paperref:165025	|
289068	paperref:164231	paperref:164489	|	exists=NOTEXIST:P=1.0,0.0
317086	paperref:163505	paperref:167103	|
299454	paperref:163290	paperref:162577	|
298273	paperref:165985	paperref:165982	|
280645	paperref:164291	paperref:162680	|
262343	paperref:166290	paperref:165143	|	exists=NOTEXIST:P=1.0,0.0
280820	paperref:164288	paperref:166048	|
312095	paperref:166792	paperref:167284	|
320269	paperref:167609	paperref:164358	|
319597	paperref:166684	paperref:164861	|
265383	paperref:165140	paperref:162903	|
262932	paperref:165144	paperref:165123	|	exists=NOTEXIST:P=1.0,0.0
265773	paperref:162686	paperref:162684	|
269866	paperref:163908	paperref:163999	|
313948	paperref:163519	paperref:164134	|
279485	paperref:164431	paperref:163227	|	exists=NOTEXIST:P=1.0,0.0
268325	paperref:165210	paperref:162688	|
320454	paperref:165020	paperref:168400	|
302743	paperref:165534	paperref:165062	|
268749	paperref:163586	paperref:167603	|
292574	paperref:167367	paperref:167448	|
262403	paperref:162836	paperref:165143	|
254791	paperref:165615	paperref:165455	|
288440	paperref:164014	paperref:164854	|
