DIRECTED	paperref-cites
cat=NOTEXIST,EXIST:exists
202053	paperref:128844	|	paperref:128441	|	exists=EXIST:P=0.0,1.0
186345	paperref:127411	|	paperref:128519	|	exists=NOTEXIST:P=1.0,0.0
194248	paperref:131633	|	paperref:127256	|
180634	paperref:132319	|	paperref:130497	|	exists=NOTEXIST:P=1.0,0.0
186115	paperref:128914	|	paperref:131353	|
197528	paperref:127400	|	paperref:131707	|	exists=EXIST:P=0.0,1.0
199673	paperref:129668	|	paperref:128187	|	exists=NOTEXIST:P=1.0,0.0
199046	paperref:128611	|	paperref:130570	|	exists=EXIST:P=0.0,1.0
189810	paperref:132224	|	paperref:131799	|
195293	paperref:128271	|	paperref:130867	|
181614	paperref:130055	|	paperref:129387	|	exists=NOTEXIST:P=1.0,0.0
181063	paperref:129181	|	paperref:128437	|	exists=NOTEXIST:P=1.0,0.0
199951	paperref:127450	|	paperref:130395	|	exists=EXIST:P=0.0,1.0
180678	paperref:132214	|	paperref:126967	|
201571	paperref:129113	|	paperref:128209	|	exists=EXIST:P=0.0,1.0
200398	paperref:130580	|	paperref:128417	|	exists=EXIST:P=0.0,1.0
182152	paperref:129294	|	paperref:128668	|
197369	paperref:127400	|	paperref:128922	|	exists=EXIST:P=0.0,1.0
183117	paperref:128071	|	paperref:127171	|	exists=NOTEXIST:P=1.0,0.0
201211	paperref:127084	|	paperref:130912	|	exists=EXIST:P=0.0,1.0
204209	paperref:131160	|	paperref:130774	|	exists=EXIST:P=0.0,1.0
203211	paperref:128703	|	paperref:131775	|	exists=NOTEXIST:P=1.0,0.0
177176	paperref:127523	|	paperref:131015	|
198096	paperref:132123	|	paperref:128206	|
194709	paperref:130522	|	paperref:127451	|	exists=EXIST:P=0.0,1.0
176127	paperref:129457	|	paperref:130804	|	exists=EXIST:P=0.0,1.0
204233	paperref:128151	|	paperref:129177	|	exists=EXIST:P=0.0,1.0
198503	paperref:131298	|	paperref:128781	|	exists=EXIST:P=0.0,1.0
193579	paperref:129218	|	paperref:131495	|
196263	paperref:128846	|	paperref:130387	|
201704	paperref:130056	|	paperref:130816	|	exists=EXIST:P=0.0,1.0
185710	paperref:128668	|	paperref:132541	|	exists=EXIST:P=0.0,1.0
176809	paperref:127536	|	paperref:131072	|
183155	paperref:131353	|	paperref:132349	|	exists=NOTEXIST:P=1.0,0.0
178843	paperref:129492	|	paperref:131426	|	exists=NOTEXIST:P=1.0,0.0
181776	paperref:128526	|	paperref:127510	|
186488	paperref:131006	|	paperref:130812	|	exists=EXIST:P=0.0,1.0
186935	paperref:130177	|	paperref:129408	|	exists=EXIST:P=0.0,1.0
189141	paperref:130387	|	paperref:129974	|	exists=NOTEXIST:P=1.0,0.0
180540	paperref:131891	|	paperref:128730	|	exists=NOTEXIST:P=1.0,0.0
194606	paperref:132464	|	paperref:128853	|	exists=NOTEXIST:P=1.0,0.0
185544	paperref:128637	|	paperref:127485	|	exists=NOTEXIST:P=1.0,0.0
188999	paperref:128200	|	paperref:130321	|	exists=EXIST:P=0.0,1.0
185491	paperref:131954	|	paperref:127625	|	exists=EXIST:P=0.0,1.0
195409	paperref:129317	|	paperref:129278	|
185810	paperref:129539	|	paperref:131918	|	exists=NOTEXIST:P=1.0,0.0
179933	paperref:127881	|	paperref:130451	|	exists=EXIST:P=0.0,1.0
199537	paperref:131590	|	paperref:129782	|	exists=NOTEXIST:P=1.0,0.0
189775	paperref:132183	|	paperref:131846	|	exists=EXIST:P=0.0,1.0
189005	paperref:130294	|	paperref:130769	|	exists=NOTEXIST:P=1.0,0.0
177467	paperref:128504	|	paperref:127501	|	exists=EXIST:P=0.0,1.0
187366	paperref:128865	|	paperref:131780	|
198696	paperref:130686	|	paperref:128817	|	exists=EXIST:P=0.0,1.0
183394	paperref:128435	|	paperref:128040	|	exists=EXIST:P=0.0,1.0
203892	paperref:127260	|	paperref:128592	|	exists=EXIST:P=0.0,1.0
200664	paperref:128091	|	paperref:130739	|	exists=EXIST:P=0.0,1.0
192896	paperref:131901	|	paperref:131800	|	exists=EXIST:P=0.0,1.0
186698	paperref:130663	|	paperref:130838	|	exists=EXIST:P=0.0,1.0
188344	paperref:128843	|	paperref:131494	|
182614	paperref:129438	|	paperref:128955	|
183070	paperref:132548	|	paperref:130454	|	exists=EXIST:P=0.0,1.0
187844	paperref:128399	|	paperref:131653	|	exists=EXIST:P=0.0,1.0
178207	paperref:128907	|	paperref:130733	|	exists=EXIST:P=0.0,1.0
180850	paperref:127542	|	paperref:129583	|	exists=EXIST:P=0.0,1.0
200071	paperref:127655	|	paperref:128539	|	exists=EXIST:P=0.0,1.0
196430	paperref:130785	|	paperref:128875	|	exists=EXIST:P=0.0,1.0
190597	paperref:129170	|	paperref:129095	|	exists=EXIST:P=0.0,1.0
186143	paperref:127791	|	paperref:127818	|	exists=NOTEXIST:P=1.0,0.0
182824	paperref:130187	|	paperref:130012	|	exists=EXIST:P=0.0,1.0
176450	paperref:131107	|	paperref:129992	|	exists=NOTEXIST:P=1.0,0.0
188977	paperref:128200	|	paperref:127508	|
196059	paperref:128246	|	paperref:132123	|	exists=EXIST:P=0.0,1.0
193314	paperref:129517	|	paperref:128379	|	exists=EXIST:P=0.0,1.0
199991	paperref:131219	|	paperref:130234	|	exists=EXIST:P=0.0,1.0
204004	paperref:128243	|	paperref:130596	|
186715	paperref:131863	|	paperref:127860	|	exists=NOTEXIST:P=1.0,0.0
179296	paperref:132074	|	paperref:127282	|	exists=NOTEXIST:P=1.0,0.0
190691	paperref:130670	|	paperref:127406	|	exists=EXIST:P=0.0,1.0
178759	paperref:129070	|	paperref:131063	|	exists=EXIST:P=0.0,1.0
191682	paperref:126986	|	paperref:128193	|	exists=NOTEXIST:P=1.0,0.0
192297	paperref:129456	|	paperref:130803	|	exists=EXIST:P=0.0,1.0
187252	paperref:128852	|	paperref:131485	|
200854	paperref:131148	|	paperref:131702	|	exists=EXIST:P=0.0,1.0
198236	paperref:130270	|	paperref:129359	|	exists=EXIST:P=0.0,1.0
202945	paperref:128304	|	paperref:127548	|
198676	paperref:127742	|	paperref:127439	|	exists=NOTEXIST:P=1.0,0.0
201069	paperref:128806	|	paperref:127591	|
193803	paperref:130866	|	paperref:128468	|	exists=NOTEXIST:P=1.0,0.0
182745	paperref:132150	|	paperref:130880	|	exists=EXIST:P=0.0,1.0
184325	paperref:128741	|	paperref:130718	|	exists=NOTEXIST:P=1.0,0.0
176750	paperref:126996	|	paperref:131399	|	exists=EXIST:P=0.0,1.0
189652	paperref:128451	|	paperref:131858	|	exists=EXIST:P=0.0,1.0
195497	paperref:128365	|	paperref:131514	|	exists=EXIST:P=0.0,1.0
191536	paperref:132059	|	paperref:128999	|	exists=NOTEXIST:P=1.0,0.0
179591	paperref:127078	|	paperref:129756	|
185095	paperref:132151	|	paperref:130932	|	exists=EXIST:P=0.0,1.0
195860	paperref:128964	|	paperref:132105	|	exists=NOTEXIST:P=1.0,0.0
193586	paperref:129809	|	paperref:128279	|
198305	paperref:129266	|	paperref:131470	|	exists=EXIST:P=0.0,1.0
178514	paperref:128156	|	paperref:130780	|
203436	paperref:132437	|	paperref:129360	|	exists=EXIST:P=0.0,1.0
191354	paperref:132400	|	paperref:127373	|	exists=EXIST:P=0.0,1.0
180832	paperref:130871	|	paperref:128819	|	exists=EXIST:P=0.0,1.0
192315	paperref:127324	|	paperref:128963	|	exists=EXIST:P=0.0,1.0
181122	paperref:130520	|	paperref:127555	|	exists=EXIST:P=0.0,1.0
200221	paperref:132314	|	paperref:129710	|	exists=NOTEXIST:P=1.0,0.0
192760	paperref:130140	|	paperref:129671	|	exists=EXIST:P=0.0,1.0
181677	paperref:131814	|	paperref:129311	|	exists=EXIST:P=0.0,1.0
179365	paperref:127108	|	paperref:130734	|
179057	paperref:127016	|	paperref:131732	|
195929	paperref:129631	|	paperref:127370	|	exists=EXIST:P=0.0,1.0
195023	paperref:126947	|	paperref:130118	|	exists=NOTEXIST:P=1.0,0.0
188427	paperref:129145	|	paperref:132438	|	exists=NOTEXIST:P=1.0,0.0
183621	paperref:128303	|	paperref:127358	|	exists=EXIST:P=0.0,1.0
193969	paperref:130800	|	paperref:131225	|	exists=NOTEXIST:P=1.0,0.0
187030	paperref:129206	|	paperref:132077	|	exists=NOTEXIST:P=1.0,0.0
182644	paperref:128203	|	paperref:130149	|	exists=EXIST:P=0.0,1.0
190723	paperref:130780	|	paperref:130327	|	exists=EXIST:P=0.0,1.0
195525	paperref:131846	|	paperref:127294	|	exists=EXIST:P=0.0,1.0
192599	paperref:129501	|	paperref:132542	|
179145	paperref:129107	|	paperref:130677	|	exists=EXIST:P=0.0,1.0
192149	paperref:128201	|	paperref:130322	|	exists=EXIST:P=0.0,1.0
187598	paperref:128892	|	paperref:129033	|	exists=EXIST:P=0.0,1.0
188308	paperref:131868	|	paperref:131295	|	exists=EXIST:P=0.0,1.0
201895	paperref:128036	|	paperref:127546	|
201209	paperref:127084	|	paperref:130911	|	exists=EXIST:P=0.0,1.0
200288	paperref:130457	|	paperref:129972	|	exists=EXIST:P=0.0,1.0
204965	paperref:132495	|	paperref:131457	|	exists=EXIST:P=0.0,1.0
194224	paperref:127656	|	paperref:128542	|	exists=EXIST:P=0.0,1.0
181708	paperref:131705	|	paperref:131003	|	exists=NOTEXIST:P=1.0,0.0
177194	paperref:130587	|	paperref:131430	|	exists=EXIST:P=0.0,1.0
194104	paperref:129225	|	paperref:132142	|	exists=EXIST:P=0.0,1.0
185434	paperref:131812	|	paperref:128577	|	exists=NOTEXIST:P=1.0,0.0
191614	paperref:128560	|	paperref:128427	|	exists=EXIST:P=0.0,1.0
182377	paperref:129801	|	paperref:132120	|	exists=NOTEXIST:P=1.0,0.0
204678	paperref:127883	|	paperref:130451	|	exists=EXIST:P=0.0,1.0
204190	paperref:129700	|	paperref:127293	|	exists=EXIST:P=0.0,1.0
180440	paperref:131295	|	paperref:132549	|	exists=EXIST:P=0.0,1.0
196625	paperref:131785	|	paperref:130162	|	exists=NOTEXIST:P=1.0,0.0
190844	paperref:128372	|	paperref:129968	|	exists=EXIST:P=0.0,1.0
182240	paperref:132288	|	paperref:130325	|
191271	paperref:127660	|	paperref:128925	|
189488	paperref:131053	|	paperref:128761	|	exists=NOTEXIST:P=1.0,0.0
184419	paperref:131607	|	paperref:131557	|	exists=EXIST:P=0.0,1.0
187047	paperref:128041	|	paperref:130814	|
176656	paperref:130122	|	paperref:132435	|	exists=EXIST:P=0.0,1.0
200822	paperref:131148	|	paperref:130802	|
197316	paperref:130171	|	paperref:127684	|	exists=EXIST:P=0.0,1.0
197197	paperref:128494	|	paperref:127827	|	exists=EXIST:P=0.0,1.0
198720	paperref:130326	|	paperref:127721	|	exists=NOTEXIST:P=1.0,0.0
204138	paperref:127376	|	paperref:129289	|
200965	paperref:128644	|	paperref:129621	|	exists=NOTEXIST:P=1.0,0.0
191275	paperref:128634	|	paperref:129865	|
180636	paperref:129491	|	paperref:128772	|	exists=EXIST:P=0.0,1.0
196156	paperref:129765	|	paperref:128117	|	exists=EXIST:P=0.0,1.0
179436	paperref:130837	|	paperref:129225	|	exists=NOTEXIST:P=1.0,0.0
189254	paperref:127174	|	paperref:131938	|	exists=EXIST:P=0.0,1.0
198495	paperref:130967	|	paperref:132158	|	exists=NOTEXIST:P=1.0,0.0
183093	paperref:128640	|	paperref:131373	|	exists=EXIST:P=0.0,1.0
193848	paperref:128631	|	paperref:130880	|	exists=EXIST:P=0.0,1.0
187875	paperref:127539	|	paperref:129462	|	exists=NOTEXIST:P=1.0,0.0
188679	paperref:128609	|	paperref:130919	|
176339	paperref:129755	|	paperref:132272	|	exists=EXIST:P=0.0,1.0
198414	paperref:127177	|	paperref:127464	|	exists=EXIST:P=0.0,1.0
193302	paperref:130683	|	paperref:130795	|	exists=EXIST:P=0.0,1.0
185049	paperref:128554	|	paperref:129998	|	exists=EXIST:P=0.0,1.0
202174	paperref:132075	|	paperref:127249	|	exists=EXIST:P=0.0,1.0
183278	paperref:128305	|	paperref:131151	|	exists=EXIST:P=0.0,1.0
196556	paperref:131191	|	paperref:128355	|
187074	paperref:128041	|	paperref:130801	|	exists=EXIST:P=0.0,1.0
200675	paperref:128478	|	paperref:131206	|	exists=EXIST:P=0.0,1.0
188637	paperref:128029	|	paperref:130877	|	exists=EXIST:P=0.0,1.0
201737	paperref:126973	|	paperref:131446	|	exists=EXIST:P=0.0,1.0
204606	paperref:130420	|	paperref:130272	|
185950	paperref:131553	|	paperref:130912	|	exists=EXIST:P=0.0,1.0
179172	paperref:128956	|	paperref:129877	|	exists=EXIST:P=0.0,1.0
203522	paperref:130254	|	paperref:132308	|	exists=EXIST:P=0.0,1.0
203333	paperref:131371	|	paperref:128978	|	exists=EXIST:P=0.0,1.0
179849	paperref:127147	|	paperref:126980	|	exists=EXIST:P=0.0,1.0
190915	paperref:130007	|	paperref:130751	|	exists=EXIST:P=0.0,1.0
183735	paperref:131241	|	paperref:129424	|	exists=NOTEXIST:P=1.0,0.0
197715	paperref:130470	|	paperref:128589	|	exists=NOTEXIST:P=1.0,0.0
183876	paperref:130467	|	paperref:127645	|	exists=NOTEXIST:P=1.0,0.0
177908	paperref:131492	|	paperref:130573	|	exists=NOTEXIST:P=1.0,0.0
188291	paperref:130346	|	paperref:130511	|	exists=EXIST:P=0.0,1.0
190973	paperref:130995	|	paperref:131239	|	exists=NOTEXIST:P=1.0,0.0
203655	paperref:131093	|	paperref:129590	|
189170	paperref:131438	|	paperref:130526	|	exists=EXIST:P=0.0,1.0
202424	paperref:131723	|	paperref:129287	|
182843	paperref:130245	|	paperref:129620	|
202018	paperref:129285	|	paperref:130948	|	exists=EXIST:P=0.0,1.0
179381	paperref:130571	|	paperref:127430	|
177012	paperref:131597	|	paperref:130739	|	exists=EXIST:P=0.0,1.0
183217	paperref:130569	|	paperref:127962	|
188103	paperref:128868	|	paperref:131776	|
186128	paperref:132390	|	paperref:131076	|	exists=EXIST:P=0.0,1.0
203297	paperref:129049	|	paperref:130685	|	exists=NOTEXIST:P=1.0,0.0
185303	paperref:130772	|	paperref:129197	|	exists=EXIST:P=0.0,1.0
191339	paperref:132400	|	paperref:130390	|	exists=EXIST:P=0.0,1.0
177909	paperref:132461	|	paperref:129715	|	exists=NOTEXIST:P=1.0,0.0
180188	paperref:131596	|	paperref:130747	|	exists=EXIST:P=0.0,1.0
181764	paperref:129699	|	paperref:129121	|	exists=EXIST:P=0.0,1.0
177328	paperref:130776	|	paperref:127659	|	exists=EXIST:P=0.0,1.0
183791	paperref:127822	|	paperref:129601	|	exists=EXIST:P=0.0,1.0
180900	paperref:129989	|	paperref:130394	|	exists=NOTEXIST:P=1.0,0.0
202235	paperref:126968	|	paperref:130300	|	exists=NOTEXIST:P=1.0,0.0
185736	paperref:128517	|	paperref:131102	|	exists=EXIST:P=0.0,1.0
182568	paperref:130969	|	paperref:127662	|	exists=NOTEXIST:P=1.0,0.0
183913	paperref:128809	|	paperref:132408	|	exists=EXIST:P=0.0,1.0
193630	paperref:128037	|	paperref:130813	|	exists=EXIST:P=0.0,1.0
188207	paperref:126977	|	paperref:127311	|	exists=EXIST:P=0.0,1.0
185184	paperref:129402	|	paperref:127225	|	exists=NOTEXIST:P=1.0,0.0
195908	paperref:129787	|	paperref:127302	|	exists=NOTEXIST:P=1.0,0.0
196443	paperref:132536	|	paperref:132222	|	exists=EXIST:P=0.0,1.0
186305	paperref:127259	|	paperref:129542	|	exists=EXIST:P=0.0,1.0
197598	paperref:127400	|	paperref:130750	|
186594	paperref:130038	|	paperref:132035	|	exists=NOTEXIST:P=1.0,0.0
177740	paperref:129254	|	paperref:128352	|
181343	paperref:128308	|	paperref:131444	|	exists=EXIST:P=0.0,1.0
197385	paperref:127400	|	paperref:129298	|	exists=EXIST:P=0.0,1.0
185910	paperref:129705	|	paperref:131774	|	exists=EXIST:P=0.0,1.0
179509	paperref:128397	|	paperref:130731	|	exists=NOTEXIST:P=1.0,0.0
199450	paperref:131629	|	paperref:131694	|	exists=EXIST:P=0.0,1.0
204513	paperref:132200	|	paperref:131658	|
192801	paperref:129836	|	paperref:130033	|	exists=NOTEXIST:P=1.0,0.0
189633	paperref:127089	|	paperref:130026	|	exists=NOTEXIST:P=1.0,0.0
179189	paperref:129586	|	paperref:131151	|	exists=NOTEXIST:P=1.0,0.0
199948	paperref:127450	|	paperref:130397	|	exists=EXIST:P=0.0,1.0
205031	paperref:131541	|	paperref:129877	|	exists=EXIST:P=0.0,1.0
199126	paperref:128841	|	paperref:131498	|
192409	paperref:128224	|	paperref:128321	|	exists=EXIST:P=0.0,1.0
203947	paperref:131759	|	paperref:131556	|	exists=EXIST:P=0.0,1.0
201649	paperref:131440	|	paperref:127844	|	exists=EXIST:P=0.0,1.0
194895	paperref:129284	|	paperref:130152	|	exists=EXIST:P=0.0,1.0
201371	paperref:128712	|	paperref:129480	|
187879	paperref:129767	|	paperref:130710	|	exists=NOTEXIST:P=1.0,0.0
176413	paperref:127037	|	paperref:129732	|	exists=EXIST:P=0.0,1.0
204947	paperref:130523	|	paperref:127557	|	exists=EXIST:P=0.0,1.0
181428	paperref:127843	|	paperref:128658	|	exists=EXIST:P=0.0,1.0
201746	paperref:126973	|	paperref:130743	|	exists=EXIST:P=0.0,1.0
178186	paperref:128907	|	paperref:130746	|	exists=EXIST:P=0.0,1.0
178171	paperref:128907	|	paperref:129999	|
178356	paperref:130455	|	paperref:130611	|
185885	paperref:129212	|	paperref:131228	|	exists=EXIST:P=0.0,1.0
201603	paperref:128899	|	paperref:129083	|	exists=EXIST:P=0.0,1.0
194000	paperref:128925	|	paperref:130735	|
181308	paperref:129887	|	paperref:127311	|	exists=NOTEXIST:P=1.0,0.0
178042	paperref:129578	|	paperref:128051	|
184494	paperref:127565	|	paperref:130853	|	exists=NOTEXIST:P=1.0,0.0
178798	paperref:130224	|	paperref:131343	|	exists=EXIST:P=0.0,1.0
185743	paperref:128517	|	paperref:128015	|	exists=NOTEXIST:P=1.0,0.0
190146	paperref:129403	|	paperref:132318	|	exists=EXIST:P=0.0,1.0
185044	paperref:129852	|	paperref:130062	|	exists=NOTEXIST:P=1.0,0.0
191026	paperref:131146	|	paperref:127452	|	exists=EXIST:P=0.0,1.0
197776	paperref:132119	|	paperref:128916	|	exists=NOTEXIST:P=1.0,0.0
191639	paperref:128266	|	paperref:129434	|	exists=NOTEXIST:P=1.0,0.0
204755	paperref:128664	|	paperref:130062	|	exists=EXIST:P=0.0,1.0
194856	paperref:129284	|	paperref:127331	|
181550	paperref:128770	|	paperref:129876	|
196672	paperref:130779	|	paperref:130322	|
191996	paperref:127844	|	paperref:130812	|	exists=EXIST:P=0.0,1.0
203040	paperref:128051	|	paperref:130341	|	exists=NOTEXIST:P=1.0,0.0
188238	paperref:130759	|	paperref:127273	|
191361	paperref:132400	|	paperref:129290	|	exists=EXIST:P=0.0,1.0
202007	paperref:132282	|	paperref:131549	|
188118	paperref:132549	|	paperref:130454	|	exists=EXIST:P=0.0,1.0
203033	paperref:131364	|	paperref:132183	|	exists=NOTEXIST:P=1.0,0.0
176352	paperref:128901	|	paperref:129083	|
199740	paperref:129566	|	paperref:128424	|	exists=EXIST:P=0.0,1.0
197840	paperref:127579	|	paperref:131906	|
177775	paperref:130993	|	paperref:129207	|	exists=NOTEXIST:P=1.0,0.0
188597	paperref:129832	|	paperref:127959	|	exists=EXIST:P=0.0,1.0
184344	paperref:128525	|	paperref:127724	|	exists=EXIST:P=0.0,1.0
187908	paperref:130160	|	paperref:129802	|
178238	paperref:128907	|	paperref:130740	|
193520	paperref:129282	|	paperref:127428	|
204973	paperref:128074	|	paperref:128536	|
180317	paperref:128854	|	paperref:131486	|	exists=EXIST:P=0.0,1.0
192930	paperref:131686	|	paperref:130809	|	exists=EXIST:P=0.0,1.0
191567	paperref:127503	|	paperref:128089	|	exists=NOTEXIST:P=1.0,0.0
181303	paperref:129336	|	paperref:127345	|	exists=NOTEXIST:P=1.0,0.0
178281	paperref:128745	|	paperref:131927	|	exists=NOTEXIST:P=1.0,0.0
204529	paperref:127902	|	paperref:130704	|	exists=EXIST:P=0.0,1.0
183789	paperref:127822	|	paperref:129611	|	exists=EXIST:P=0.0,1.0
192964	paperref:131686	|	paperref:131444	|
199620	paperref:129741	|	paperref:131443	|	exists=EXIST:P=0.0,1.0
179406	paperref:131557	|	paperref:127007	|	exists=EXIST:P=0.0,1.0
197537	paperref:127400	|	paperref:129081	|	exists=EXIST:P=0.0,1.0
187525	paperref:132127	|	paperref:127512	|
198918	paperref:127569	|	paperref:129354	|	exists=NOTEXIST:P=1.0,0.0
188486	paperref:131612	|	paperref:127254	|	exists=EXIST:P=0.0,1.0
185004	paperref:128760	|	paperref:126982	|	exists=EXIST:P=0.0,1.0
193917	paperref:132125	|	paperref:129199	|	exists=EXIST:P=0.0,1.0
186061	paperref:128888	|	paperref:127561	|	exists=NOTEXIST:P=1.0,0.0
189799	paperref:131508	|	paperref:129488	|	exists=EXIST:P=0.0,1.0
184709	paperref:131882	|	paperref:130816	|
184070	paperref:128154	|	paperref:130731	|	exists=EXIST:P=0.0,1.0
199864	paperref:130610	|	paperref:132280	|	exists=EXIST:P=0.0,1.0
196627	paperref:131785	|	paperref:130565	|
189473	paperref:131539	|	paperref:130682	|	exists=EXIST:P=0.0,1.0
187015	paperref:128520	|	paperref:128578	|	exists=EXIST:P=0.0,1.0
193495	paperref:129831	|	paperref:127367	|	exists=NOTEXIST:P=1.0,0.0
191241	paperref:131005	|	paperref:131146	|
180231	paperref:129022	|	paperref:126966	|	exists=EXIST:P=0.0,1.0
197868	paperref:129035	|	paperref:130125	|	exists=NOTEXIST:P=1.0,0.0
205147	paperref:130880	|	paperref:128822	|	exists=EXIST:P=0.0,1.0
186809	paperref:132383	|	paperref:127238	|	exists=EXIST:P=0.0,1.0
197901	paperref:132389	|	paperref:129286	|	exists=EXIST:P=0.0,1.0
198078	paperref:132452	|	paperref:131809	|	exists=EXIST:P=0.0,1.0
188122	paperref:127038	|	paperref:128576	|	exists=NOTEXIST:P=1.0,0.0
201083	paperref:129202	|	paperref:129805	|	exists=NOTEXIST:P=1.0,0.0
191391	paperref:127088	|	paperref:131811	|	exists=EXIST:P=0.0,1.0
193328	paperref:130186	|	paperref:129989	|	exists=EXIST:P=0.0,1.0
202131	paperref:132432	|	paperref:129428	|	exists=EXIST:P=0.0,1.0
190430	paperref:129766	|	paperref:129428	|
202589	paperref:131021	|	paperref:129746	|	exists=NOTEXIST:P=1.0,0.0
187506	paperref:132127	|	paperref:129194	|	exists=EXIST:P=0.0,1.0
187147	paperref:130601	|	paperref:128143	|	exists=EXIST:P=0.0,1.0
190994	paperref:128366	|	paperref:131514	|	exists=EXIST:P=0.0,1.0
179686	paperref:130657	|	paperref:128634	|
196314	paperref:132049	|	paperref:130414	|	exists=EXIST:P=0.0,1.0
200769	paperref:130524	|	paperref:129011	|
186858	paperref:130008	|	paperref:130751	|	exists=EXIST:P=0.0,1.0
190940	paperref:127893	|	paperref:127509	|
184714	paperref:131882	|	paperref:127061	|
195385	paperref:131262	|	paperref:130874	|	exists=EXIST:P=0.0,1.0
196022	paperref:130079	|	paperref:128088	|	exists=EXIST:P=0.0,1.0
176310	paperref:128546	|	paperref:131384	|
205074	paperref:132532	|	paperref:130747	|	exists=EXIST:P=0.0,1.0
192325	paperref:128842	|	paperref:127663	|	exists=EXIST:P=0.0,1.0
188287	paperref:130346	|	paperref:130513	|	exists=EXIST:P=0.0,1.0
194286	paperref:129897	|	paperref:131483	|	exists=NOTEXIST:P=1.0,0.0
179383	paperref:130571	|	paperref:127960	|	exists=EXIST:P=0.0,1.0
183047	paperref:127106	|	paperref:130739	|
205126	paperref:131724	|	paperref:127568	|	exists=EXIST:P=0.0,1.0
176993	paperref:127015	|	paperref:129609	|	exists=EXIST:P=0.0,1.0
180648	paperref:130029	|	paperref:128608	|	exists=EXIST:P=0.0,1.0
187891	paperref:128225	|	paperref:128949	|
179029	paperref:130427	|	paperref:132094	|	exists=NOTEXIST:P=1.0,0.0
194247	paperref:131633	|	paperref:127255	|
192767	paperref:131259	|	paperref:127599	|	exists=NOTEXIST:P=1.0,0.0
182306	paperref:131105	|	paperref:128723	|	exists=NOTEXIST:P=1.0,0.0
194684	paperref:131116	|	paperref:131340	|
199030	paperref:128611	|	paperref:129036	|	exists=EXIST:P=0.0,1.0
180151	paperref:131151	|	paperref:131706	|	exists=EXIST:P=0.0,1.0
181019	paperref:132385	|	paperref:129284	|	exists=NOTEXIST:P=1.0,0.0
202959	paperref:128304	|	paperref:131147	|
199994	paperref:131219	|	paperref:131313	|	exists=EXIST:P=0.0,1.0
205100	paperref:130275	|	paperref:130033	|	exists=EXIST:P=0.0,1.0
180328	paperref:131338	|	paperref:130539	|
204165	paperref:129700	|	paperref:131846	|
182608	paperref:129438	|	paperref:127158	|	exists=EXIST:P=0.0,1.0
180417	paperref:129718	|	paperref:127806	|	exists=NOTEXIST:P=1.0,0.0
196095	paperref:128840	|	paperref:128436	|	exists=EXIST:P=0.0,1.0
194289	paperref:129897	|	paperref:132522	|
179196	paperref:132218	|	paperref:127191	|	exists=EXIST:P=0.0,1.0
200885	paperref:128457	|	paperref:131189	|	exists=EXIST:P=0.0,1.0
199141	paperref:128841	|	paperref:131495	|	exists=EXIST:P=0.0,1.0
185281	paperref:127544	|	paperref:128996	|
177566	paperref:127777	|	paperref:130821	|	exists=EXIST:P=0.0,1.0
188054	paperref:128772	|	paperref:131984	|	exists=EXIST:P=0.0,1.0
179630	paperref:129009	|	paperref:129924	|	exists=EXIST:P=0.0,1.0
182865	paperref:127444	|	paperref:129351	|
179916	paperref:128434	|	paperref:131165	|
182058	paperref:128295	|	paperref:130953	|	exists=NOTEXIST:P=1.0,0.0
188091	paperref:128868	|	paperref:129917	|	exists=EXIST:P=0.0,1.0
184564	paperref:128632	|	paperref:129510	|	exists=NOTEXIST:P=1.0,0.0
204399	paperref:132301	|	paperref:128071	|	exists=EXIST:P=0.0,1.0
179466	paperref:128701	|	paperref:132411	|	exists=EXIST:P=0.0,1.0
189096	paperref:131750	|	paperref:130957	|	exists=EXIST:P=0.0,1.0
187732	paperref:127109	|	paperref:130754	|	exists=EXIST:P=0.0,1.0
194070	paperref:131628	|	paperref:131694	|
200799	paperref:127486	|	paperref:128673	|	exists=EXIST:P=0.0,1.0
198082	paperref:132148	|	paperref:128232	|	exists=NOTEXIST:P=1.0,0.0
187909	paperref:130160	|	paperref:129047	|	exists=NOTEXIST:P=1.0,0.0
190594	paperref:129170	|	paperref:130754	|	exists=EXIST:P=0.0,1.0
202385	paperref:128015	|	paperref:129044	|	exists=EXIST:P=0.0,1.0
191653	paperref:128493	|	paperref:129570	|	exists=EXIST:P=0.0,1.0
189122	paperref:131183	|	paperref:130640	|
200457	paperref:129267	|	paperref:129168	|	exists=EXIST:P=0.0,1.0
194555	paperref:130668	|	paperref:130080	|	exists=EXIST:P=0.0,1.0
203538	paperref:130139	|	paperref:128400	|	exists=EXIST:P=0.0,1.0
203590	paperref:131093	|	paperref:131448	|	exists=EXIST:P=0.0,1.0
179502	paperref:130005	|	paperref:128070	|
205138	paperref:130880	|	paperref:128818	|	exists=EXIST:P=0.0,1.0
185151	paperref:129961	|	paperref:127511	|	exists=EXIST:P=0.0,1.0
184880	paperref:127846	|	paperref:130803	|	exists=EXIST:P=0.0,1.0
192903	paperref:127920	|	paperref:127694	|	exists=NOTEXIST:P=1.0,0.0
181924	paperref:129874	|	paperref:129736	|	exists=EXIST:P=0.0,1.0
199640	paperref:129741	|	paperref:130810	|
177746	paperref:126927	|	paperref:129062	|	exists=NOTEXIST:P=1.0,0.0
188190	paperref:130141	|	paperref:130879	|	exists=EXIST:P=0.0,1.0
